id;name;x;y;province
396;Venizy;-788126.590895644389093;5470645.263228734023869;Lugdunensis
397;Cercy;-799059.273628199473023;5515761.342395758256316;Lugdunensis
398;Périgueux;-1092848.636701655806974;5208610.542198710143566;Aquitania
399;Alcácer do Sal?;-2100733.427971042692661;4684889.748017426580191;Lusitania
400;Vosges;-589115.341845761518925;5439775.398490700870752;Belgica
401;Beusichem, Gruelden;-576764.634278886951506;5872985.109475936740637;Germania Inferior
402;Lengnau;-531572.953198762959801;5316399.857896973378956;Germania Superior
403;Lattes;-881592.252054079202935;4967724.166224853135645;Narbonensis
404;Perpignan;-984256.316584782442078;4888864.045280351303518;Narbonensis
405;Ptuj;106113.39708676392911;5153894.587790865451097;Noricum
406;Cavalaire;-677026.849702473729849;4882990.956130856648088;Narbonensis
407;Montpellier;-883114.775671368930489;4973803.480723562650383;Narbonensis
408;Velzeke-Ruddershove;-708643.229323175502941;5779979.568590741604567;Belgica
409;Wien;156610.103226369188633;5349789.721423820592463;Pannonia Superior
410;Tours;-1028823.154503615107387;5452909.230390004813671;Lugdunensis
411;Montargis;-859532.693264029920101;5479903.685320751741529;Lugdunensis
412;Orléans;-923669.769590959418565;5482183.63211243133992;Lugdunensis
413;Dampierre-en-Burly;-880486.667923868633807;5457148.421843484975398;Lugdunensis
414;Angers;-1120100.86844861600548;5487965.294070054776967;Lugdunensis
415;Andard;-1107528.857707764254883;5484855.266858437098563;Lugdunensis
416;Rezé;-1204339.404847810277715;5477071.447970670647919;Aquitania
417;Nantes;-1202297.681845092447475;5483163.851672374643385;Aquitania
418;Alzey;-427809.605570097570308;5590685.536670117639005;Germania Superior
419;Dieburg;-373386.367547097732313;5599697.867252445779741;Germania Superior
420;Gernsheim;-398336.676464377203956;5586151.877227867022157;Germania Superior
421;Hedelbergen;-364381.09163858811371;5635819.076919440180063;Germania Superior
422;Holzhausen;-432329.154117952100933;5645560.067464618943632;Germania Superior
423;Rheinhessen;-421553.91556358197704;5599578.847115489654243;Germania Superior
424;Castres;-773427.362841926747933;5669366.096362401731312;Belgica
425;Chartres;-937698.484903456177562;5552402.491175467148423;Lugdunensis
426;Saint-Marcel;-679894.002108712680638;5643595.734257595613599;Belgica
427;Bourges;-909582.821665114955977;5383878.126500831916928;Aquitania
428;Saint-Satur;-868392.070845286361873;5405579.414592342451215;Aquitania
429;Châteaumeillant;-939469.120446627959609;5331103.377209117636085;Aquitania
430;Pithiviers-le-Veil;-894119.686356903985143;5507702.090720668435097;Lugdunensis
431;Nijmegen;-541695.017898207064718;5852597.131936704739928;Germania Inferior
432;Cadaquès;-963148.326666898326948;4836768.937038841657341;Tarraconensis
433;Besançon;-632340.846930153435096;5343433.819743873551488;Germania Superior
434;Antibes;-622127.173261433141306;4920778.574782996438444;Narbonensis
435;Charente-Maritime;-1197680.1198229577858;5273960.391019190661609;Aquitania
436;Fourvière;-758074.407752464292571;5196418.373034114018083;Lugdunensis
437;Nîmes;-839147.137517957948148;4991393.929906310513616;Narbonensis
438;Marseille;-764586.321622095536441;4912611.982924624346197;Narbonensis
439;Béziers;-941175.437069119419903;4955388.478119391016662;Narbonensis
440;Saint Raphael;-652388.204915867885575;4907410.350072266533971;Narbonensis
441;Elne;-980736.058298695133999;4876914.517285434529185;Narbonensis
442;Cap Corse;-445996.121348207932897;4824673.077945528551936;Corsica et Sardinia
443;Landas;-752334.842890281695873;5742608.526001906953752;Belgica
444;Levroux;-970951.8892643279396;5387300.80047295987606;Aquitania
445;Aude;-963716.065700912848115;4953577.004939981736243;Narbonensis
446;Split;137461.9820836034487;4827526.700198139995337;Dalmatia
447;Lagos;-2165550.723844869527966;4545143.423037115484476;Lusitania
448;Rouen;-938101.443571746814996;5669921.062090689316392;Lugdunensis
449;Sains-du-Nord;-710534.672827348578721;5687484.058344526216388;Belgica
450;Vendeuil-Caply;-847323.284027626505122;5665641.961554600857198;Belgica
451;Saint-Etienne-Roilaye;-802284.962873523123562;5624159.660186778753996;Belgica
452;Amiens;-839242.997688790550455;5697611.693575205281377;Belgica
453;Les Andelys;-919840.253450679359958;5641829.809886805713177;Lugdunensis
454;Pîtres;-932519.396534106461331;5655325.309566340409219;Lugdunensis
455;Morienval;-809828.731622697785497;5621056.535959631204605;Belgica
456;Soissons;-779594.790470380336046;5621686.84095960855484;Belgica
457;Arras;-794604.926328051136807;5731848.357197870500386;Belgica
458;Château-Thierry;-784017.045787149574608;5585042.600599076598883;Belgica
459;Beauvais;-867027.781287318561226;5650241.48140390124172;Belgica
460;Evreux;-946208.292761998483911;5622721.844249519519508;Lugdunensis
461;Le Crotoy;-876372.01095736050047;5747766.296900099143386;Belgica
462;Brachy;-936986.498262435663491;5713984.229658630676568;Lugdunensis
463;Caudebec-lès-Elbeuf;-947896.765399765223265;5653746.582867446355522;Lugdunensis
464;Cambrai;-764151.648123546503484;5710229.813566310331225;Belgica
465;Lacroix-Saint-Ouen;-818377.74618734116666;5628356.608789523132145;Belgica
466;Lille;-765451.825861146440729;5764470.101002604700625;Belgica
467;Harfleur;-1000072.291356879053637;5695959.778223742730916;Lugdunensis
468;Steene;-803326.518188609275967;5811813.373386639170349;Belgica
469;Vattevill-la-Rue;-965791.611173932207748;5683434.985405152663589;Lugdunensis
470;Harnes;-780346.346835016505793;5747205.285394745878875;Belgica
471;Verneuil-en-Halatte;-839378.811622908571735;5624029.009349452331662;Belgica
472;Abbeville, environs;-865656.926740043330938;5728782.290281654335558;Belgica
473;Eslettes;-938128.929656255291775;5682404.306900003924966;Lugdunensis
474;Caudebec-en-Caux;-961103.119782360736281;5686737.28523863106966;Lugdunensis
475;Forêt de la Compiègne;-811687.478864486562088;5628062.788616696372628;Belgica
476;Ergnies;-851932.992021200014278;5722993.236541601829231;Belgica
477;Gonneville-sur-Scie;-928972.176973939640447;5704693.545048084110022;Lugdunensis
478;Heuqueville;-926368.063382365042344;5648494.363921502605081;Lugdunensis
479;Famars;-740721.395363681018353;5721156.916973020881414;Belgica
480;Laversines;-858941.585047991480678;5647416.528278116136789;Belgica
481;Eaucourt-sur-Somme;-862932.724375115474686;5723407.725207464769483;Belgica
482;Ancy;-780521.425725689390674;5209465.429902324452996;Lugdunensis
483;Vieil-Évreux;-940835.108087501022965;5619041.046833892352879;Lugdunensis
484;Lillebonne;-976203.173614007420838;5688554.630338423885405;Lugdunensis
485;Fos-Sur-Mer;-799972.470436444273219;4936462.198716030456126;Narbonensis
486;Arles;-820541.312606707913801;4953080.744384690187871;Narbonensis
487;Puerto de Mazarrón;-1476887.211112689459696;4398670.711410658434033;Tarraconensis
488;Kempten;-300643.272746028378606;5342086.362237177789211;Raetia
489;Astorga;-1734054.732604693155736;5072609.255845226347446;Tarraconensis
490;Hainstadt;-343334.358759350259788;5553199.170368975959718;Germania Superior
491;Rommerskirchen;-500629.911493226885796;5754148.660225678235292;Germania Inferior
492;Padova;-213463.779390189563856;5068288.586899347603321;Italia
493;Bourdeaux;-758307.391242747427896;5059909.961254430934787;Narbonensis
494;Martigny;-575199.343944801250473;5200995.507285316474736;Italia
495;Alghero;-575917.377345168264583;4572691.661501973867416;Corsica et Sardinia
496;Motherwell;-1048246.616077028913423;6468696.715580524876714;Caledonia
497;Puriton;-1164126.181897264905274;5946981.720802;Britannia
498;Wakefield;-962898.377537517342716;6187070.781663861125708;Britannia
499;Umbria;-188353.466111779212952;4801148.606482503935695;Italia
500;San Potito;-120173.573656021500938;4690033.772393926978111;Italia
501;Gonnesa;-584734.1554688164033;4421390.288982952013612;Corsica et Sardinia
502;Pula;-547287.925311334314756;4387696.535249828360975;Corsica et Sardinia
503;Porto Conte;-586050.224357741419226;4571651.978127739392221;Corsica et Sardinia
504;Sidi Ali Ben Ahmed;-2073428.300009505357593;4156751.372807639651;Mauretania Tingitana
505;Tanger;-1950327.224598683882505;4285449.151647655293345;Mauretania Tingitana
506;Civitavecchia;-259943.275751224602573;4703709.578503450378776;Italia
507;Heerlen;-554581.763878761325032;5746471.602464884519577;Germania Inferior
508;Fort Vechten;-580992.321508566383272;5887227.906386725604534;Germania Inferior
509;Rubí;-1087617.981413149274886;4772149.782952234148979;Tarraconensis
510;San Juan Despí;-1087500.701893348479643;4756517.700761600397527;Tarraconensis
511;Sant Boi de Llobregat;-1089593.934196539688855;4753184.727491644211113;Tarraconensis
512;Tác;304355.445441034971736;5217546.402350918389857;Pannonia Inferior
513;Haute-Goulaine;-1193202.75669863447547;5476086.909336196258664;Aquitania
514;Orange;-795526.884881369303912;5015452.950927196070552;Narbonensis
515;Lazio;-145067.61671319801826;4645584.929953833110631;Italia
516;Lezoux;-867174.591606538975611;5228180.90916554722935;Aquitania
517;Zofingen;-485051.810515506309457;5320248.082589032128453;Germania Superior
518;Annecy;-653518.115741890855134;5190607.000128692947328;Narbonensis
519;Autun;-768613.496689835097641;5336104.511448612436652;Lugdunensis
520;Peyrestortes;-987395.543488205643371;4895630.564089556224644;Narbonensis
521;Palau-del-Vidre;-982557.845188623527065;4873600.161949502304196;Narbonensis
522;Saint Marsal;-1011057.98050602665171;4876343.508115054108202;Narbonensis
523;Théza;-981852.085474557243288;4881687.423660204745829;Narbonensis
524;Saint-André;-1136817.221747683826834;4992891.607484489679337;Narbonensis
525;Cases-de-Pène;-992029.175520687596872;4901234.330234345979989;Narbonensis
526;Rivesaltes;-984077.38307874975726;4898461.76001354213804;Narbonensis
527;Castiglione de la Pescaia;-328030.30906614754349;4784812.848172335885465;Italia
528;Marciana;-386477.036629831069149;4793772.157728584483266;Italia
529;Thonon-les-Bains;-615923.294926996342838;5238702.147364011034369;Germania Superior
530;Garrissou;-975961.784437220077962;5052714.044296473264694;Narbonensis
531;Ardèche (Alba);-805456.529891624813899;5033151.037663692608476;Narbonensis
532;Aoste;-699573.290200875140727;5165839.332997617311776;Narbonensis
533;Florensac;-921391.868707859190181;4955394.81994404271245;Narbonensis
534;Genève;-645565.176751366816461;5225342.089702468365431;Narbonensis
535;Vaison-la-Romaine;-772867.808297447860241;5024576.883515879511833;Narbonensis
536;Hérault;-925548.690455250674859;4944223.995174351148307;Narbonensis
537;Montans;-1038569.384279931895435;5036670.084916777908802;Narbonensis
538;Beziers;-941931.524647103389725;4955300.300473972223699;Narbonensis
539;Boulouris;-649457.586261646822095;4906049.955596257001162;Narbonensis
540;Vaucluse;-581773.906519989483058;5332984.102641267701983;Germania Superior
541;Fox-Amphoux;-702491.354193054605275;4935934.93999626673758;Narbonensis
542;Vidauban;-678867.357021043775603;4909417.748345733620226;Narbonensis
543;Cazedarnes;-955659.240680816350505;4967557.312535637058318;Narbonensis
544;Grand Loou;-718637.105409343261272;4906730.2710229922086;Narbonensis
545;Roujan;-930837.356061814818531;4972095.408644191920757;Narbonensis
546;Olonzac;-983001.489186455728486;4957003.555787020362914;Narbonensis
547;La Croix-Valmer;-671845.348088384373114;4884528.738838032819331;Narbonensis
548;Ruoms;-825188.107227381085977;5058318.166725497692823;Narbonensis
549;Portiragnes;-932787.468024638714269;4948272.129904660396278;Narbonensis
550;Vendres;-943663.504657359793782;4945521.849748868495226;Narbonensis
551;Puisserguier;-955359.861413865350187;4961998.032987116836011;Narbonensis
552;Cruzy;-965198.28265182976611;4961143.806797478348017;Narbonensis
553;Boutenac;-981384.034133321139961;4940838.278097279369831;Narbonensis
554;Cap du Dramont;-645729.2052727479022;4905136.071378796361387;Narbonensis
555;Mèze;-911612.703993979841471;4959279.568233166821301;Narbonensis
556;Hyères;-705855.118415317730978;4879694.811902983114123;Narbonensis
557;Saint-Romain-de-Jalionas;-726426.849520082119852;5188959.714991667307913;Narbonensis
558;Isère;-691685.887617911212146;5114642.70737393759191;Narbonensis
559;Bouzigues;-904245.937408983707428;4959721.242480834946036;Narbonensis
560;Laudun;-808447.166970010148361;5015294.32741086371243;Narbonensis
561;Aix-en-Provence;-761182.149506419431418;4940099.30005628336221;Narbonensis
562;Nissan-Lez-Ensérune;-951041.143989245407283;4950815.237666949629784;Narbonensis
563;Savoy;-634572.362096486147493;5130710.015672596171498;Italia
564;Draguignan;-675757.214732622494921;4924278.33959283772856;Narbonensis
565;Pinet;-916838.909545726841316;4957228.988970848731697;Narbonensis
566;Saint-Thibéry;-926189.533951394958422;4957412.914850698783994;Narbonensis
567;Ile de Jarre;-771202.696578180184588;4903028.838858402334154;Narbonensis
568;Marseillan;-1174069.901885498082265;5027865.770413282327354;Aquitania
569;Valras-Plage;-938820.60977217159234;4943371.07537732180208;Narbonensis
570;Tourbes;-927275.399332343833521;4963422.88288065046072;Narbonensis
571;Quarante;-961480.182171913562343;4960378.038536285050213;Narbonensis
572;Avignon;-797346.087816023500636;4993338.492464165203273;Narbonensis
573;Carpentras;-776945.855455186450854;5003616.139787502586842;Narbonensis
574;Sète;-906269.355444682529196;4952161.708684390410781;Narbonensis
575;Frontignan;-896512.304092344362289;4957549.287885474041104;Narbonensis
576;Pézenas;-923386.160933593055233;4965020.140380279161036;Narbonensis
577;Montélimar;-790832.215684209950268;5063604.24215492233634;Narbonensis
578;Île Tiboulen de Maire;-773887.821730632102117;4905453.371435808949172;Narbonensis
579;Villevieille;-860060.281743057072163;4990191.989214178174734;Narbonensis
580;Espondeilhan;-936761.990463217021897;4964939.493481946177781;Narbonensis
581;Agde;-921517.57137328456156;4946594.754413426853716;Narbonensis
582;Sauvian;-940681.805860909866169;4948732.78218887001276;Narbonensis
583;Saintes-Maries-de-la-Mer;-837559.411660654004663;4951605.217249222099781;Narbonensis
584;Saint-Genest;-572093.236620235955343;5457026.442404539324343;Belgica
585;Millau;-931766.878627575468272;5040794.850340885110199;Narbonensis
586;La Buisse;-704639.526544864056632;5136065.179732132703066;Narbonensis
587;Manta Rota;-2057109.162979576271027;4517891.842443209141493;Lusitania
588;San Fernando (Cádiz);-1961368.111176135484129;4399877.872122847475111;Baetica
589;Lunel-Viel;-864083.12825587624684;4977804.497223454527557;Narbonensis
590;Augst;-498813.134042714373209;5350351.273614374920726;Germania Superior
591;Villetelle;-858899.078003605827689;4981554.313661048188806;Narbonensis
592;Mireval;-890746.75876844744198;4964189.09776521474123;Narbonensis
593;Montagnac;-852593.537780708167702;5004942.884566445834935;Narbonensis
594;Servian;-933434.975350874010473;4961466.828828886151314;Narbonensis
595;Clermont-l'Hérault;-919435.708040348254144;4984056.201368307694793;Narbonensis
596;Capestang;-956680.939469943288714;4955867.618073555640876;Narbonensis
597;Montbazin;-900942.628332792082801;4968237.221565563231707;Narbonensis
598;Villeneuve-lès-Béziers;-937234.645233227871358;4951021.75394379068166;Narbonensis
599;Gigean;-897682.936610038625076;4963042.705457877367735;Narbonensis
600;Castelnau-le-Lez;-879071.15353917167522;4975745.505202491767704;Narbonensis
601;Pomérols;-917111.037828031927347;4955776.284905192442238;Narbonensis
602;Loupian;-906893.602318363031372;4960867.860174241475761;Narbonensis
603;Dompierre-sur-Nièvre;-840953.894395186332986;5385695.398160976357758;Lugdunensis
604;Carcassonne;-1016810.356592638185248;4956326.672048802487552;Narbonensis
605;Saint-Gilles-du-Gard;-836101.574802565854043;4971447.950484065338969;Narbonensis
606;Grenoble;-700139.300573945278302;5118095.247749394737184;Narbonensis
607;Almuñécar;-1724767.63374782120809;4367272.994595415890217;Baetica
608;Maçanet de la Selva;-1021683.246710252016783;4788145.704936262220144;Tarraconensis
609;Salchenried;-270262.542528992635198;5337011.142759439535439;Raetia
610;Auerberg;-269377.745377340586856;5337935.273761404678226;Raetia
611;Girona;-1007063.371116787660867;4810721.273227777332067;Tarraconensis
612;Viladamat;-984659.320371601963416;4822577.385495379567146;Tarraconensis
613;Wateringen;-643443.923408188857138;5896823.32152909040451;Germania Inferior
614;Ubbergen;-533887.379572376725264;5852006.875268055126071;Germania Inferior
615;Ouddorp;-671992.197509100660682;5879712.887416865676641;Germania Inferior
616;Montouliers;-967833.027911272132769;4959899.236794846132398;Narbonensis
617;Maraussan;-946845.682408133754507;4959283.537235510535538;Narbonensis
618;St.Genies;-942484.031927763018757;4969714.44827532954514;Narbonensis
619;Magalas;-939005.845222712727264;4970444.143767161294818;Narbonensis
620;La Franqui;-967288.362540993839502;4912639.673315423540771;Narbonensis
621;Le Caylar;-921888.431338041089475;5012203.064860566519201;Narbonensis
622;Le Barroux;-771805.355718581005931;5013613.537986256182194;Narbonensis
623;Mailhac;-974670.729603695683181;4958157.786504277028143;Narbonensis
624;Acs-Vaspuszta;275830.250477591296658;5288652.991202671080828;Pannonia Inferior
625;Budapest;352026.792975569202099;5268160.785282474942505;Pannonia Inferior
626;Szöny;284044.272054720553569;5291776.812289576046169;Pannonia Inferior
627;Almásfüzitó;294945.265200086985715;5289638.04967934358865;Pannonia Inferior
628;Vinkocvi;327848.861800364218652;5017325.65116938855499;Pannonia Inferior
629;Srijemska Mitrovica;390576.926851078460459;4981264.275472887791693;Pannonia Inferior
630;Alexandria;1354610.413470931351185;3488290.833360393531621;Aegyptus
631;Rhodes;1125400.457900413777679;4026994.318351605441421;Asia
632;Corinth;671995.538886594353244;4201039.987858679145575;Achaia
633;Athens;740055.928444482153282;4207491.268892830237746;Achaia
634;Antioch;1867252.481780218426138;4115154.347522872500122;Syria
635;Benicarló-Islas Columbretes;-1257418.457986609544605;4615133.432889294810593;Tarraconensis
636;Céret;-1001839.23103032913059;4866887.38531543686986;Narbonensis
637;LLupia;-996836.590614623390138;4882857.479331937618554;Narbonensis
638;Libourne;-1175491.294184691738337;5197689.382609802298248;Aquitania
639;Bliesbrück;-506759.19705532095395;5532866.799200516194105;Belgica
640;Koenigshoffen;-479594.550925195333548;5466862.823588537983596;Germania Superior
641;Saint-Ulrich;-543059.862037782673724;5365068.764034041203558;Germania Superior
642;Deneuvre;-554933.419947111280635;5463141.580856328830123;Belgica
643;Sierentz;-515067.088894841843285;5368116.849311430007219;Germania Superior
644;Metz;-578637.045512426411733;5545924.117115256376565;Belgica
645;Biesheim;-502244.290963452542201;5410219.516707619652152;Germania Superior
646;Ehl;-490040.892317969817668;5444743.621429165825248;Germania Superior
647;Mirecourt;-602151.330135749652982;5456896.719243812374771;Belgica
648;Bambiderstroff;-549699.973858973244205;5539413.755588808096945;Belgica
649;Koestlach;-532764.589604503358714;5354161.925534198991954;Germania Superior
650;Sarrebourg;-524554.464820164372213;5492985.776451862417161;Belgica
651;Brumath;-475738.20598337193951;5482017.809086319990456;Germania Superior
652;Adelange;-551080.395813265349716;5529016.029399952851236;Belgica
653;Sorcy;-688252.761387410806492;5618834.731188161298633;Belgica
654;Naix-aux-forges;-649059.121701239841059;5506092.410654335282743;Belgica
655;Altkirch;-532573.310684980941005;5366601.422810672782362;Germania Superior
656;Habsheim;-516311.429417363717221;5375729.774990071542561;Germania Superior
657;Lelling;-542573.14996218169108;5531307.7605344299227;Belgica
658;Eincheville;-551862.13805692945607;5526525.103534820489585;Belgica
659;Ungersheim;-523081.412435293081217;5393702.156658471561968;Germania Superior
660;Eguisheim;-520078.308350879931822;5411957.721745177172124;Germania Superior
661;Choloy;-616145.283597366418689;5502280.272164670750499;Belgica
662;Gremecey;-570003.065637634834275;5508795.97081433609128;Belgica
663;Toul;-609954.666300651617348;5503695.41676938533783;Belgica
664;Forbach;-526306.810131454491057;5545312.663196249864995;Belgica
665;Champigneulles;-592573.310574384173378;5504153.608349583111703;Belgica
666;Horbourg;-512236.703111500479281;5415301.158282740972936;Germania Superior
667;Boust;-571599.660501033067703;5582198.631521463394165;Belgica
668;Oermingen;-513840.937776345643215;5520773.712221247144043;Belgica
669;Halstroff;-552149.450046491576359;5572753.162181008607149;Belgica
670;Seltz;-444014.052224138984457;5496392.036306381225586;Germania Superior
671;Bettingen;-501500.838183250045404;5355213.075339233502746;Germania Superior
672;Hettange-Grande;-574917.940653153695166;5580704.894857900217175;Belgica
673;Grostenquin;-541763.336751697701402;5524077.708775605075061;Belgica
674;Sarre-Union;-517143.91895729652606;5515320.044729384593666;Belgica
675;Soulosse;-628189.014132477808744;5474801.776363720186055;Germania Superior
676;Niederbronn;-476664.988410444231704;5508631.965085105970502;Germania Superior
677;Sallèles;-966491.801541464403272;4950736.932269073091447;Narbonensis
678;Castelldefels;-1097104.177799713099375;4747976.753308565355837;Tarraconensis
679;Roanne;-808203.446063157403842;5240090.54071834217757;Lugdunensis
680;La Guerche-sur-Aubois;-872058.509040982928127;5360030.578127415850759;Aquitania
681;Sancerre;-871437.158083299174905;5403950.965302512049675;Aquitania
682;Günzburg;-291830.570279024308547;5423936.753451559692621;Raetia
683;Salé (Sala);-2101407.232703807298094;4138956.414817777462304;Mauretania Tingitana
684;Iles de Lerins (baie de Cannes);-631842.584347344469279;4918167.520858489908278;Narbonensis
685;Mandeure;-568994.485383369028568;5351772.891077779233456;Germania Superior
686;Rabat;-2107147.039857874624431;4135721.896810146048665;Mauretania Tingitana
687;Poitiers;-1078824.208061889978126;5369802.743008205667138;Aquitania
688;Llafranc;-979348.433558561839163;4794178.158818608149886;Tarraconensis
