id;name;x;y;code
112;Orlen;-413395.583948947;5637872.9357064;LAL
110;Toulon;-725840.728890798;4885321.68429482;APM
41;Mont-Beuvray;-790246.352069834;5338595.2411637;SIN
133;Ljubljana (Emona);-1651.36161622172;5120675.00827321;HER
31;Badalona;-1069736.07970487;4761771.56669318;COM
3;Volubilis;-1981744.8567853;4107083.95851789;BCM
134;Orbetello;-304837.946031659;4746357.39079908;NON
83;Caldes de Montbui;-1071468.83523448;4783511.1801006;LLQ
23;Ostia Antica;-225025.730008559;4658894.83827206;DIP
0;London;-955534.176698202;5921032.25118975;QMR
13;Golfe de Fos;-801415.473039121;4930388.13719504;FAB
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;PYR
135;Angers;-1119515.66854045;5487450.16409711;LAT
55;Mainz;-410621.150909084;5614880.89712105;PMS
136;Ardèche (Alba);-805456.529881032;5033151.03778156;MCS
84;Strasbourg;-472968.972905322;5467893.56574991;QMR
137;Antibes;-620809.828136445;4917729.53982733;ANT
138;Imperia;-540580.682565582;4941150.02857513;PAT
1;Narbonne;-963254.645016083;4941243.02255826;REG
119;Padova;-213255.361586905;5069825.09673237;LAE
40;Lyon?;-755826.511770254;5194589.90619483;SES
0;London;-955534.176698202;5921032.25118975;QMR
3;Volubilis;-1981744.8567853;4107083.95851789;PMS
137;Antibes;-620809.828136445;4917729.53982733;ANT
119;Padova;-213255.361586905;5069825.09673237;DOM
13;Golfe de Fos;-801415.473039121;4930388.13719504;QCR
39;Mataró;-1050607.07509535;4768620.89854006;EVT
13;Golfe de Fos;-801415.473039121;4930388.13719504;GAV
41;Mont-Beuvray;-790246.352069834;5338595.2411637;STA
76;Barcelona;-1076901.0270608;4757664.54939025;PHI
139;Île de Porquerolles;-706238.442912149;4867845.60383004;SVR
140;Ptuj;105803.100726842;5153670.10949637;QLS
104;Ancona;-105077.786027152;4858557.06838445;ROD
141;Livorno;-346099.069555325;4839712.30776414;ATP
50;Château Rousillon;-980032.018657195;4889603.53053768;QCR
7;Vienne;-758879.15566038;5169350.34629686;QCR
142;Peyrestortes;-986684.068986892;4896265.83630481;QCR
143;Hammamet;-432581.583805026;4078781.37476664;CIS
23;Ostia Antica;-225025.730008559;4658894.83827206;PNN
144;San Pedro;-1425659.29010458;4414207.09190867;GAI
63;Kastell Marienfels;-419781.280693783;5409600.67897651;QSP
145;Olonzac;-983399.056407747;4957276.15388793;QCP
19;Nîmes;-838407.36197678;4989987.83476454;LNR
45;Pegognaga;-299962.220808676;5033318.87168372;THB
146;Astaffort;-1130187.39822003;5084756.02722944;ANT
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;QVA
31;Badalona;-1069736.07970487;4761771.56669318;ILA
147;Cabrera de Mar;-1055274.19702231;4767792.85229617;DOR
148;Bavay;-721676.510052066;5714842.30009884;LFO
149;Abernethy;-985937.986230463;6512319.20159027;PNN
150;Bearsden;-1063737.17227391;6491121.01523214;SNR
151;Leicester;-987269.022203111;6064838.38817018;CEC
152;Porto Azzurro;-367621.250788586;4789726.91243679;CPC
87;Avenches;-562819.917346189;5287347.9059035;QCC
153;Rubí;-1086372.81688088;4770829.10745158;ALB
154;Baie de la Ciotat;-748591.60850789;4895185.31162863;ANT
34;Brindisi;240645.609957865;4502577.12341599;SOC
23;Ostia Antica;-225025.730008559;4658894.83827206;QCF
115;Voorburg;-634554.882696414;5900064.06256503;LQS
41;Mont-Beuvray;-790246.352069834;5338595.2411637;CHP
37;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;LAF
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;QVA
155;Niederbieber;-384697.260119998;5643175.14251355;SNR
156;La Croix-Valmer;-673121.183948151;4886192.23048959;LCP
83;Caldes de Montbui;-1071468.83523448;4783511.1801006;MCN
25;Colchester;-876175.305477212;5941478.42952925;PNN
144;San Pedro;-1425659.29010458;4414207.09190867;SAL
26;Vicenza;-237571.667911811;5087669.12549354;THB
31;Badalona;-1069736.07970487;4761771.56669318;BAR
157;Nida-Heddernheim;-381185.065723489;5629835.17231189;TIS
158;Cartagena;-1449939.63319031;4391996.59707463;AMV
19;Nîmes;-838407.36197678;4989987.83476454;QFC
109;Köln;-485175.276326217;5737049.38507196;PNN
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;SEC
159;Mâcon;-744172.146004683;5257593.09609404;QFC
160;Ordona;49341.6325873781;4587910.8194478;DIO
137;Antibes;-620809.828136445;4917729.53982733;ANT
107;Arles;-819575.716550027;4968506.84339518;DOM
135;Angers;-1119515.66854045;5487450.16409711;QMR
33;Augst;-498816.986459172;5350972.71357136;PNN
1;Narbonne;-963254.645016083;4941243.02255826;PHI
161;Wien;155753.912491715;5348916.8497442;CPA
