id;name;x;y;code
58;Mont-Beuvray;-790246.352069834;5338595.2411637;EH
21;Vienne;-758879.15566038;5169350.34629686;LVBC
3;Brindisi;240645.609957865;4502577.12341599;PERDICAS
26;Augst;-498816.986459172;5350972.71357136;QFLFLAV
103;Campania;-80703.5392892085;4541265.36609771;EPMCHI
11;Canale Giancola;233795.948793698;4508377.81717628;NIC
85;Nîmes;-838407.36197678;4989987.83476454;SA
104;Agde;-922220.482272064;4946998.48359386;SNR
105;Este;-233891.435165354;5051575.64682896;ENIC
43;Ostia Antica;-225025.730008559;4658894.83827206;LFCSENT
35;Padova;-213255.361586905;5069825.09673237;DO
3;Brindisi;240645.609957865;4502577.12341599;MENOPILVS
11;Canale Giancola;233795.948793698;4508377.81717628;VISELLI
7;Narbonne;-963254.645016083;4941243.02255826;LVOLTEIL
35;Padova;-213255.361586905;5069825.09673237;VARIPACCI
106;Arles;-819575.716550027;4968506.84339518;LRPHCON
21;Vienne;-758879.15566038;5169350.34629686;SISEN
49;Golfe de Fos;-801415.473039121;4930388.13719504;PAXXAP
3;Brindisi;240645.609957865;4502577.12341599;MENOPILVS
43;Ostia Antica;-225025.730008559;4658894.83827206;PPCAA
107;Wiesbaden;-410857.230934183;5626138.01525477;QIMNOV
70;Alexandria;1354610.4134671;3488290.83345828;RVFIPO
102;Caerleon;-1146543.75279093;5995036.12651936;SFE
11;Canale Giancola;233795.948793698;4508377.81717628;VISELLI
108;Ljubljana (Emona);-1651.36161622172;5120675.00827321;LAEK
3;Brindisi;240645.609957865;4502577.12341599;SOTERICO
109;Akoris;1461925.46758347;3156973.80593278;LANINIVS
86;Ampurias;-979826.647826815;4822915.54316754;X
11;Canale Giancola;233795.948793698;4508377.81717628;VISELLI
110;Antibes;-620809.828136445;4917729.53982733;TERE
3;Brindisi;240645.609957865;4502577.12341599;CVEILI
111;Collioure;-973263.260828058;4866560.85322686;DAMALAE
63;Frankfurt am Main;-379275.935695407;5624503.54261325;MIM
112;Bourdeaux;-960662.376199971;5585740.33488914;LE
113;Clermont-l'Hérault;-917987.17156083;4983115.16871679;AC
114;Badalona;-1069736.07970487;4761771.56669318;VAS
115;Orléans;-924043.435940068;5484756.71466925;AVIVSFEC
116;Bishopbriggs;-1057437.86137986;6486603.90365619;MCPRI
58;Mont-Beuvray;-790246.352069834;5338595.2411637;A
6;San Pedro;-1425659.29010458;4414207.09190867;ABAR
117;Bazzano;-288410.452576565;4975474.66446589;CMS
26;Augst;-498816.986459172;5350972.71357136;QSD
3;Brindisi;240645.609957865;4502577.12341599;ANINIANA
118;Strasbourg;-472968.972905322;5467893.56574991;APPCAPPE
43;Ostia Antica;-225025.730008559;4658894.83827206;PNNSI
38;Roanne;-746791.260024395;5070566.32837079;ACIMEOVIN
0;London;-955534.176698202;5921032.25118975;MI
3;Brindisi;240645.609957865;4502577.12341599;STR
10;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;PLOC
11;Canale Giancola;233795.948793698;4508377.81717628;LVKAON
119;Millau;-934727.098543339;5041594.05908084;FLA
6;San Pedro;-1425659.29010458;4414207.09190867;VICTORIA
43;Ostia Antica;-225025.730008559;4658894.83827206;CFABVAL
120;Mandeure;-568880.665403057;5353577.55336691;QMR
43;Ostia Antica;-225025.730008559;4658894.83827206;CAP
121;Milano;-422301.645701222;5102975.21842755;DICAEVSTE
122;Lisieux;-1009461.32027461;5655159.13023059;HEBVRI
28;Port-Vendres;-971780.259372865;4865280.20794199;POLYCLITI
0;London;-955534.176698202;5921032.25118975;QC
68;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;VALE
82;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;MIM
70;Alexandria;1354610.4134671;3488290.83345828;APMA
3;Brindisi;240645.609957865;4502577.12341599;BAHANO
86;Ampurias;-979826.647826815;4822915.54316754;LVOLTEIL
123;Cap du Dramont;-645729.205263754;4905136.0714961;STMARCSTATORFEC
