id;name;x;y;province
318;Mercadal;-946669.972522105;4565955.25181845;Tarraconensis
319;Chicester;-1025696.772362;5861141.41927802;Britannia
320;Santa Severa;-249425.741002123;4693281.69916489;Italia
321;Bourdeaux;-960662.376199971;5585740.33488914;Lugdunensis
322;Toscana;-309770.68830499;4855911.56496058;Italia
323;Salakta;-405654.389848099;3962634.74497202;Africa Proconsularis
324;Mahón;-935653.239258351;4551508.82449145;Tarraconensis
325;Ambleside;-1039446.1785282;6298296.57100686;Britannia
326;Taranto;180379.849206033;4487434.74841025;Italia
327;Astura;-188528.115685822;4615998.66840035;Italia
328;Reus;-1173046.89323732;4751423.23011868;Tarraconensis
329;Forêt de la Compiègne;-811687.478851952;5628062.78873794;Belgica
330;Alphen aan den Rijn;-614793.408074651;5903117.18665806;Germania Inferior
331;Ugento;257894.951734942;4424202.08972073;Italia
332;Isola del Giglio;-332246.328783445;4738323.70705888;Italia
333;Beauvais;-867317.793329463;5650027.83215514;Belgica
334;Canterbury;-882929.136244843;5870413.34334731;Britannia
335;Aquileia;-93329.1874286679;5096922.0859717;Italia
336;Altkalkar;-513590.307206741;5834588.32655777;Germania Inferior
337;Île-Rousse;-489331.218837542;4791101.43013836;Corsica et Sardinia
338;Sidi Ali Ben Ahmed;-2073428.29999475;4156751.37290906;Mauretania Tingitana
339;Rommerskirchen;-500928.527986177;5751822.42307916;Germania Inferior
340;Ubbergen;-536768.176069463;5851260.41641472;Germania Inferior
341;Penrith;-1015782.25942203;6318163.80116386;Britannia
342;Marciana;-386494.665944352;4794036.37979014;Italia
343;Tavira;-2070817.24714282;4516468.85332904;Lusitania
344;Saint Paulien;-850966.508531957;5143918.20501282;Aquitania
345;Walheim;-365539.632065282;5496876.24993795;Germania Superior
346;Neuhausen auf den Fildern;-362074.28664435;5458637.98284481;Germania Superior
347;Mallorca?;-1052223.17485228;4530226.28401695;Tarraconensis
348;Sabadell;-1078670.98765391;4775068.31955958;Tarraconensis
349;Melilla;-1696673.70300643;4179986.53300796;Mauretania Tingitana
350;Echzell;-359879.684706836;5652532.12819607;Germania Superior
351;Tivissa;-1207771.9373797;4746283.53730683;Tarraconensis
352;Calvià;-1093690.83752646;4546663.23759493;Tarraconensis
353;Evreux;-946208.292748295;5622721.84437026;Lugdunensis
354;Alexandria;1354610.4134671;3488290.83345828;Aegyptus
355;Nemesvámos;262655.231848668;5216032.26699641;Pannonia Superior
356;Marissa;1824406.94156572;3580503.83089441;Iudaea
357;Regensburg;-148741.126898927;5469399.21845282;Raetia
358;Bottrighe;-202178.267029988;5024459.08842488;Italia
359;Budapest;352026.792976894;5268160.78540421;Pannonia Inferior
360;Bad Ems;-443697.638044015;5660520.34522908;Germania Superior
361;Neuenheim;-392023.899733558;5546936.83085167;Germania Superior
362;Stanwix;-1018514.97834214;6349564.10679358;Britannia
363;Kösching;-196644.016293483;5450409.25544193;Raetia
364;Fishtoft;-899454.913005337;6075088.6643509;Britannia
365;Dalswinton;-1053825.80265992;6393156.00011605;Caledonia
366;Bari;151641.506189786;4561865.24834998;Italia
367;Marseillan;-916860.215121525;4951101.23155278;Narbonensis
368;Torre de la Sal;-1280858.18166517;4656647.33285703;Tarraconensis
369;Großkrotzenburg;-358764.431168034;5617323.66904789;Germania Superior
370;Sidi Aoun;-814107.243376013;3801831.11064012;Africa Proconsularis
371;Vis;107741.82175081;4778965.84199357;Dalmatia
372;El Saler;-1344904.34582257;4582970.39284763;Tarraconensis
373;Vallée du Sado;-2132214.08907876;4710134.26919286;Lusitania
374;Trôo;-1010199.53154204;5492820.90125202;Lugdunensis
375;Auerberg;-269377.745370387;5337935.27388281;Raetia
376;Port-Vendres;-971780.259372865;4865280.20794199;Narbonensis
377;Céret;-1001657.59142513;4868400.18533;Narbonensis
378;Unterkirchberg;-314326.9227589;5412727.56038184;Raetia
379;Winterton;-916940.830738789;6164127.67792221;Britannia
380;Dieulouard;-593843.86519669;5518288.20836012;Belgica
381;Nice;-607320.152391067;4932738.79109683;Italia
382;Kirkton;-1052099.29952862;6388424.84303726;Caledonia
383;Ascó;-1217966.54899359;4765527.49966152;Tarraconensis
384;Viterbo;-233882.585619777;4734722.77440023;Italia
385;Montmaurin;-1155250.02698365;4991705.38281305;Aquitania
386;Montouliers;-967723.915557054;4960210.70161766;Narbonensis
387;Calabria;159196.012834188;4353811.53182772;Italia
388;Brive;-1227631.31191252;5521874.51535724;Lugdunensis
389;Ungersheim;-522880.535167765;5394205.93473969;Germania Superior
390;Lagos;-2165550.72382762;4545143.42314275;Lusitania
391;Susa;-596788.852229702;5093341.67933511;Italia
392;Manta Rota;-2057109.16296306;4517891.84254934;Lusitania
393;Périgueux;-1092718.48438558;5207577.15161197;Aquitania
394;Soulac-sur-Mer;-1226561.62454397;5283518.75062408;Aquitania
395;Bishopton;-1073427.19551087;6492882.24764783;Caledonia
396;Perpignan;-984457.85020137;4888921.06108167;Narbonensis
397;Neerharen;-574211.33310345;5752269.64788885;Germania Inferior
398;Iles de Lerins (baie de Cannes);-631842.584338419;4918167.52097596;Narbonensis
399;Gruissan;-958769.253893408;4931007.50466714;Narbonensis
400;Famars;-740679.454900334;5721666.72774284;Belgica
401;Isola di Giannutri;-317058.028747677;4725246.08883145;Italia
402;Saint-Médard-de-Mussidan;-1124818.04786816;5198524.32333173;Aquitania
403;Rodez;-968842.709288324;5079081.53167762;Aquitania
404;Lectoure;-1136334.18633107;5070983.97165426;Aquitania
405;Cagliari;-280521.740195499;5185084.11917947;Raetia
406;Castres;-1198913.91874907;5178072.00304552;Aquitania
407;Pesaro;-149241.757646983;4892630.82235147;Italia
408;Barrosinha;-2098216.62870529;4683164.67535132;Lusitania
409;Old Kilpatrick;-1069729.52656975;6493477.9618953;Caledonia
410;Reggio Emilia;-323849.488623506;4993092.11741917;Italia
411;Rezé;-1204137.4566985;5477596.45174869;Aquitania
412;Chesterfield;-983962.241745958;6137892.36808725;Britannia
413;Harnes;-780423.926131763;5746554.2887799;Belgica
414;Beckfoot;-1060641.65275008;6301951.66741167;Britannia
415;Bar Hill;-1044916.54602186;6488872.32182155;Caledonia
