id;name;x;y;code
51;Newstead;-977451.949243476;6113705.91935717;CMARISILVANI
0;London;-955534.176698202;5921032.25118975;CSEMPOL
17;Chester;-1083293.76877323;6165894.85261533;CANTONIQVIETI
20;Lincoln;-926993.142952562;6117472.83278893;POROCODVBROCODV
1;Edinburgh;-865236.498132087;5867415.45833038;PS
35;Silchester;-1027506.4505164;5923648.71862759;QVINTANI
7;Abernethy;-985937.986230463;6512319.20159027;PNN
52;Bearsden;-1063737.17227391;6491121.01523214;SNR
29;Leicester;-987269.022203111;6064838.38817018;CEC
51;Newstead;-977451.949243476;6113705.91935717;MMCSVR
4;Bardon Mill;-978749.816941154;6343418.25156511;LIVNIMELISSIIIIVNIMELISSIETMELISSE
4;Bardon Mill;-978749.816941154;6343418.25156511;CANTQVIETI
26;Winchester;-1056206.19754392;5892734.20401508;SO
22;Cirencester;-1076201.6810463;5985621.38794828;ROMANI
53;Caerwent;-1133676.47494271;5990168.43000047;QSASER
34;Colchester;-876175.305477212;5941478.42952925;CLPVDEGLPVDE
54;Caernarfon;-1172762.88304592;6192560.61999399;CANTCNT
51;Newstead;-977451.949243476;6113705.91935717;PORGSS
34;Colchester;-876175.305477212;5941478.42952925;PNN
2;Chicester;-1025696.772362;5861141.41927802;CANTONIQVIETI
55;Harpham;-886593.022865327;6200321.60324008;MAXIFAX
0;London;-955534.176698202;5921032.25118975;QIMFN
17;Chester;-1083293.76877323;6165894.85261533;PORPAH
17;Chester;-1083293.76877323;6165894.85261533;LMVE
34;Colchester;-876175.305477212;5941478.42952925;PORFS
56;Exeter;-1220579.71815816;5909605.90316364;VA
1;Edinburgh;-865236.498132087;5867415.45833038;SA
44;Watercrook;-1029688.03104876;6282621.22662161;QDC
53;Caerwent;-1133676.47494271;5990168.43000047;SER
27;Corbridge;-959109.411125592;6336532.95218347;PAR
57;Liverpool;-1080344.47533016;6191222.0230461;STCA
9;Carlisle;-1019166.01774611;6347771.26986266;LVC
34;Colchester;-876175.305477212;5941478.42952925;LIVNIMELISSI
0;London;-955534.176698202;5921032.25118975;MLFIDI
9;Carlisle;-1019166.01774611;6347771.26986266;QMR
56;Exeter;-1220579.71815816;5909605.90316364;QCR
1;Edinburgh;-865236.498132087;5867415.45833038;LID
27;Corbridge;-959109.411125592;6336532.95218347;CIALBGIALB
1;Edinburgh;-865236.498132087;5867415.45833038;L
45;Hengistbury Head;-1096640.02516094;5869277.78268762;BELLICIANAPAGALLENI
0;London;-955534.176698202;5921032.25118975;IIIVNIMELISSIETMELISSE
34;Colchester;-876175.305477212;5941478.42952925;PORLFS
20;Lincoln;-926993.142952562;6117472.83278893;GMM
27;Corbridge;-959109.411125592;6336532.95218347;VIRIII
10;Wroxeter;-1086155.86087837;6102062.58848629;MMCSA
27;Corbridge;-959109.411125592;6336532.95218347;LIVNIMELISSIP
27;Corbridge;-959109.411125592;6336532.95218347;PCICELI
29;Leicester;-987269.022203111;6064838.38817018;HISPANISAEN
17;Chester;-1083293.76877323;6165894.85261533;LIVNIMELISSI
0;London;-955534.176698202;5921032.25118975;MAR
0;London;-955534.176698202;5921032.25118975;ROMANI
42;South Shields;-921366.793713559;6326136.95249025;PCLODIICELI
3;York;-936866.068451985;6208531.92561426;IIIVNIMELISSIETMELISSE
58;Sleaford;-926819.171047682;6087532.3099268;MIM
17;Chester;-1083293.76877323;6165894.85261533;MFELICIS
34;Colchester;-876175.305477212;5941478.42952925;FSCIMNIANO
12;Caerleon;-1146543.75279093;5995036.12651936;ROM
34;Colchester;-876175.305477212;5941478.42952925;QVINTI
1;Edinburgh;-865236.498132087;5867415.45833038;PORPS
16;Southwark;-955335.120889118;5919273.73475023;LVA
59;Newcastle upon Tyne;-933657.639816768;6330344.85937732;QIAFS
4;Bardon Mill;-978749.816941154;6343418.25156511;CSEMPL
14;Housesteads;-976846.213437393;6348805.48164578;DOMS
0;London;-955534.176698202;5921032.25118975;NR
60;Great Chesters;-984310.798019388;6347408.21656899;CENHISPSAE
1;Edinburgh;-865236.498132087;5867415.45833038;IIIVNILITME
0;London;-955534.176698202;5921032.25118975;CSEMPOL
34;Colchester;-876175.305477212;5941478.42952925;PS
34;Colchester;-876175.305477212;5941478.42952925;QFALBQFAP
1;Edinburgh;-865236.498132087;5867415.45833038;QCR
22;Cirencester;-1076201.6810463;5985621.38794828;SATVRNINI
61;Aldborough;-951822.032502968;6227503.90010229;CIB
35;Silchester;-1027506.4505164;5923648.71862759;CANTQCANTQ
37;Ribchester;-1035695.10426702;6221994.55355308;ARCIRGI
27;Corbridge;-959109.411125592;6336532.95218347;LCQ
11;St. Albans;-955595.339807476;5959109.64154238;FSCIMNIANO
39;Canterbury;-882929.136244843;5870413.34334731;MCLSB
34;Colchester;-876175.305477212;5941478.42952925;ROM
16;Southwark;-955335.120889118;5919273.73475023;ARAXIF
62;Birrens;-1030500.64864933;6374268.34324808;SCAVE
17;Chester;-1083293.76877323;6165894.85261533;SF
0;London;-955534.176698202;5921032.25118975;CANTONIQVI
0;London;-955534.176698202;5921032.25118975;MVR
11;St. Albans;-955595.339807476;5959109.64154238;OPRVI
37;Ribchester;-1035695.10426702;6221994.55355308;GAVEL
34;Colchester;-876175.305477212;5941478.42952925;PNN
22;Cirencester;-1076201.6810463;5985621.38794828;LAF
37;Ribchester;-1035695.10426702;6221994.55355308;CIS
0;London;-955534.176698202;5921032.25118975;CSEMPOLICLITI
4;Bardon Mill;-978749.816941154;6343418.25156511;AA
0;London;-955534.176698202;5921032.25118975;PASSERAR
39;Canterbury;-882929.136244843;5870413.34334731;PANRVF
22;Cirencester;-1076201.6810463;5985621.38794828;LFCSENTI
51;Newstead;-977451.949243476;6113705.91935717;LVALERTER
4;Bardon Mill;-978749.816941154;6343418.25156511;FSCIMNIANO
0;London;-955534.176698202;5921032.25118975;BELLIB
56;Exeter;-1220579.71815816;5909605.90316364;LSLP
63;Holybourne;-1024682.74467896;5900767.64801538;FSCIMNIANO
28;Edinburgh;-993335.657009426;6468286.27266607;PNN
13;Bishopbriggs;-1057437.86137986;6486603.90365619;QMR
37;Ribchester;-1035695.10426702;6221994.55355308;LVC
29;Leicester;-987269.022203111;6064838.38817018;ROMANI
0;London;-955534.176698202;5921032.25118975;QFVL
12;Caerleon;-1146543.75279093;5995036.12651936;DOMS
17;Chester;-1083293.76877323;6165894.85261533;LSLP
64;Crail;-946881.722867582;6489740.2118907;PMSA
65;Caerhûn;-1142035.38801882;6189248.68389295;PASSERAR
60;Great Chesters;-984310.798019388;6347408.21656899;MAEMRVS
27;Corbridge;-959109.411125592;6336532.95218347;MNS
14;Housesteads;-976846.213437393;6348805.48164578;FELIC
34;Colchester;-876175.305477212;5941478.42952925;CIVNCTINCIVNCITIN
10;Wroxeter;-1086155.86087837;6102062.58848629;PCLODIICELI
66;Croy;-1043368.48415957;6487283.0150624;QIM
27;Corbridge;-959109.411125592;6336532.95218347;SQF
9;Carlisle;-1019166.01774611;6347771.26986266;PANIRVF
0;London;-955534.176698202;5921032.25118975;PORLAR
13;Bishopbriggs;-1057437.86137986;6486603.90365619;AAF
22;Cirencester;-1076201.6810463;5985621.38794828;LQA
22;Cirencester;-1076201.6810463;5985621.38794828;SAXOFERREO
67;Newport;-915620.284445499;6175673.74878368;IIAVRHERACLAEPATETFILFBAR
27;Corbridge;-959109.411125592;6336532.95218347;QMS
1;Edinburgh;-865236.498132087;5867415.45833038;QIMFN
1;Edinburgh;-865236.498132087;5867415.45833038;LSERVFI
0;London;-955534.176698202;5921032.25118975;QCL
34;Colchester;-876175.305477212;5941478.42952925;LAM
1;Edinburgh;-865236.498132087;5867415.45833038;OIA
12;Caerleon;-1146543.75279093;5995036.12651936;PNN
27;Corbridge;-959109.411125592;6336532.95218347;GE
20;Lincoln;-926993.142952562;6117472.83278893;FIGILNACIRGIMSMAVRIAX
27;Corbridge;-959109.411125592;6336532.95218347;LQS
35;Silchester;-1027506.4505164;5923648.71862759;PSAVITI
7;Abernethy;-985937.986230463;6512319.20159027;PNN
42;South Shields;-921366.793713559;6326136.95249025;CVF
56;Exeter;-1220579.71815816;5909605.90316364;QIM
68;Exning;-900935.128983851;5994217.26706244;LIVNIMELISSI
10;Wroxeter;-1086155.86087837;6102062.58848629;LQS
51;Newstead;-977451.949243476;6113705.91935717;FMA
27;Corbridge;-959109.411125592;6336532.95218347;SALS
42;South Shields;-921366.793713559;6326136.95249025;COLOBRARIA
13;Bishopbriggs;-1057437.86137986;6486603.90365619;MMCSVR
0;London;-955534.176698202;5921032.25118975;PORDV
22;Cirencester;-1076201.6810463;5985621.38794828;SAXOFERREO
11;St. Albans;-955595.339807476;5959109.64154238;QMR
0;London;-955534.176698202;5921032.25118975;LCSOL
69;Godmanchester;-933852.412439242;6010121.22050005;HERMESF
27;Corbridge;-959109.411125592;6336532.95218347;HERMESF
34;Colchester;-876175.305477212;5941478.42952925;MAEALEX
0;London;-955534.176698202;5921032.25118975;LCSOL
0;London;-955534.176698202;5921032.25118975;CANT
0;London;-955534.176698202;5921032.25118975;SIALI
1;Edinburgh;-865236.498132087;5867415.45833038;MAEME
4;Bardon Mill;-978749.816941154;6343418.25156511;LFC
22;Cirencester;-1076201.6810463;5985621.38794828;CALPVRNIB
1;Edinburgh;-865236.498132087;5867415.45833038;LIT
1;Edinburgh;-865236.498132087;5867415.45833038;LCFPR
27;Corbridge;-959109.411125592;6336532.95218347;CALLISIVSF
46;Holt;-1086237.24055323;6150713.66929368;GRVS
70;Brecon;-1162214.80140948;6041608.39592183;IIIENNIIVL
1;Edinburgh;-865236.498132087;5867415.45833038;CLRCLR
34;Colchester;-876175.305477212;5941478.42952925;SLTSAXFERR
0;London;-955534.176698202;5921032.25118975;AAF
71;Piercebridge;-954394.002601162;6282581.96864157;LIVNIMELISSI
28;Edinburgh;-993335.657009426;6468286.27266607;FSCIMNIANO
0;London;-955534.176698202;5921032.25118975;TAELPC
27;Corbridge;-959109.411125592;6336532.95218347;MMCSVR
35;Silchester;-1027506.4505164;5923648.71862759;MS
72;Chesterfield;-983962.241745958;6137892.36808725;SILVESTRI
0;London;-955534.176698202;5921032.25118975;N
10;Wroxeter;-1086155.86087837;6102062.58848629;SILVESTRI
73;Fishbourne;-1026850.05284645;5861498.96172383;QCALMARSI
74;Tutbury;-1015803.00893567;6100275.84186947;PNN
17;Chester;-1083293.76877323;6165894.85261533;ALFO
37;Ribchester;-1035695.10426702;6221994.55355308;M
1;Edinburgh;-865236.498132087;5867415.45833038;LSERLVPI
4;Bardon Mill;-978749.816941154;6343418.25156511;QMR
4;Bardon Mill;-978749.816941154;6343418.25156511;PNN
34;Colchester;-876175.305477212;5941478.42952925;FELICIS
34;Colchester;-876175.305477212;5941478.42952925;LCFPC
0;London;-955534.176698202;5921032.25118975;LFCCVCAT
22;Cirencester;-1076201.6810463;5985621.38794828;MMCSAR
34;Colchester;-876175.305477212;5941478.42952925;IIAVRHERACLAEPATETFILFBAR
75;Shropshire, County of;-1092739.56495175;6104360.90503786;QMR
0;London;-955534.176698202;5921032.25118975;ACIRGIACIRCI
0;London;-955534.176698202;5921032.25118975;LAP
20;Lincoln;-926993.142952562;6117472.83278893;LMVE
29;Leicester;-987269.022203111;6064838.38817018;QVV
62;Birrens;-1030500.64864933;6374268.34324808;MMR
34;Colchester;-876175.305477212;5941478.42952925;MIM
1;Edinburgh;-865236.498132087;5867415.45833038;PSAV
34;Colchester;-876175.305477212;5941478.42952925;QSD
34;Colchester;-876175.305477212;5941478.42952925;IIIVNIMELISSETMELISSE
13;Bishopbriggs;-1057437.86137986;6486603.90365619;ASAV
65;Caerhûn;-1142035.38801882;6189248.68389295;LFO
0;London;-955534.176698202;5921032.25118975;GRADOS
4;Bardon Mill;-978749.816941154;6343418.25156511;QSP
0;London;-955534.176698202;5921032.25118975;ROMANIROMN
22;Cirencester;-1076201.6810463;5985621.38794828;IIAVRHERACLAEPATETFILFBAR
0;London;-955534.176698202;5921032.25118975;MIM
1;Edinburgh;-865236.498132087;5867415.45833038;AEALEX
12;Caerleon;-1146543.75279093;5995036.12651936;LQS
3;York;-936866.068451985;6208531.92561426;LCM
0;London;-955534.176698202;5921032.25118975;QANTRVG
1;Edinburgh;-865236.498132087;5867415.45833038;QIAFS
0;London;-955534.176698202;5921032.25118975;PEP
56;Exeter;-1220579.71815816;5909605.90316364;CEFPVEV
0;London;-955534.176698202;5921032.25118975;CALPVRNIB
27;Corbridge;-959109.411125592;6336532.95218347;MCC
17;Chester;-1083293.76877323;6165894.85261533;QAGEMELLI
16;Southwark;-955335.120889118;5919273.73475023;ARVASALS
4;Bardon Mill;-978749.816941154;6343418.25156511;SERM
51;Newstead;-977451.949243476;6113705.91935717;PA
0;London;-955534.176698202;5921032.25118975;QCALMARSI
1;Edinburgh;-865236.498132087;5867415.45833038;QIADFS
4;Bardon Mill;-978749.816941154;6343418.25156511;CANTQVIETI
0;London;-955534.176698202;5921032.25118975;FSCIMNIANO
20;Lincoln;-926993.142952562;6117472.83278893;QSASER
0;London;-955534.176698202;5921032.25118975;CSEMPOLYCL
34;Colchester;-876175.305477212;5941478.42952925;SLTSAXFERR
4;Bardon Mill;-978749.816941154;6343418.25156511;GQ
1;Edinburgh;-865236.498132087;5867415.45833038;MFM
12;Caerleon;-1146543.75279093;5995036.12651936;IIMINIACRETCAL
27;Corbridge;-959109.411125592;6336532.95218347;FSCIMNIANO
11;St. Albans;-955595.339807476;5959109.64154238;FIGED
4;Bardon Mill;-978749.816941154;6343418.25156511;CANTQ
10;Wroxeter;-1086155.86087837;6102062.58848629;LAN
0;London;-955534.176698202;5921032.25118975;LVIBR
4;Bardon Mill;-978749.816941154;6343418.25156511;CANTQVIETI
76;Ilkley;-985532.625258623;6218770.89360818;MMR
0;London;-955534.176698202;5921032.25118975;ALFO
0;London;-955534.176698202;5921032.25118975;CFAV
77;Toft Newton;-915904.107475054;6129914.66841145;FSCIMNIANO
11;St. Albans;-955595.339807476;5959109.64154238;OF
10;Wroxeter;-1086155.86087837;6102062.58848629;QMR
0;London;-955534.176698202;5921032.25118975;RSRIMFRER
0;London;-955534.176698202;5921032.25118975;MAELALEX
10;Wroxeter;-1086155.86087837;6102062.58848629;QCCLE
29;Leicester;-987269.022203111;6064838.38817018;MIRPFOR
34;Colchester;-876175.305477212;5941478.42952925;CPC
11;St. Albans;-955595.339807476;5959109.64154238;VALFAVS
27;Corbridge;-959109.411125592;6336532.95218347;DOMS
78;Branston;-924356.139053679;6110662.24970898;EROTIS
47;Warrington;-1055790.16507326;6178472.98020371;CSL
27;Corbridge;-959109.411125592;6336532.95218347;LIVNIMELISSIP
79;Rudston;-883811.910580558;6205414.79152561;LIVNIMELISSI
34;Colchester;-876175.305477212;5941478.42952925;CSEMPOLY
3;York;-936866.068451985;6208531.92561426;ARAXIFM
5;Falkirk;-1025329.69888547;6486477.8300989;MIM
17;Chester;-1083293.76877323;6165894.85261533;AELFO
0;London;-955534.176698202;5921032.25118975;OLMEN
80;Bar Hill;-1044916.54602186;6488872.32182155;VIRAV
0;London;-955534.176698202;5921032.25118975;IIIVNIMELETMELI
1;Edinburgh;-865236.498132087;5867415.45833038;APH
34;Colchester;-876175.305477212;5941478.42952925;PORPSA
4;Bardon Mill;-978749.816941154;6343418.25156511;PARVA
0;London;-955534.176698202;5921032.25118975;BAETICI
10;Wroxeter;-1086155.86087837;6102062.58848629;MPFFMPF
1;Edinburgh;-865236.498132087;5867415.45833038;LFS
81;Lancaster;-1044595.74302811;6257550.65135723;CANTONIQVIETI
1;Edinburgh;-865236.498132087;5867415.45833038;QIAPS
0;London;-955534.176698202;5921032.25118975;QAGEMELLI
12;Caerleon;-1146543.75279093;5995036.12651936;PORPS
17;Chester;-1083293.76877323;6165894.85261533;IIIVNIMELISSETMELISSE
10;Wroxeter;-1086155.86087837;6102062.58848629;CVVA
7;Abernethy;-985937.986230463;6512319.20159027;PNN
34;Colchester;-876175.305477212;5941478.42952925;QS
62;Birrens;-1030500.64864933;6374268.34324808;DOMS
1;Edinburgh;-865236.498132087;5867415.45833038;PORLAR
11;St. Albans;-955595.339807476;5959109.64154238;DIA
27;Corbridge;-959109.411125592;6336532.95218347;QIA
4;Bardon Mill;-978749.816941154;6343418.25156511;QCOCL
4;Bardon Mill;-978749.816941154;6343418.25156511;CQ
22;Cirencester;-1076201.6810463;5985621.38794828;FSCIMNIANO
4;Bardon Mill;-978749.816941154;6343418.25156511;SER
4;Bardon Mill;-978749.816941154;6343418.25156511;SAXOFERSAXFER
54;Caernarfon;-1172762.88304592;6192560.61999399;QICSEG
10;Wroxeter;-1086155.86087837;6102062.58848629;LIVNIMELISSI
27;Corbridge;-959109.411125592;6336532.95218347;QFF
11;St. Albans;-955595.339807476;5959109.64154238;QMR
27;Corbridge;-959109.411125592;6336532.95218347;LAF
0;London;-955534.176698202;5921032.25118975;CIVLISVRI
82;Dover;-876201.319132549;5854726.91307442;MIM
34;Colchester;-876175.305477212;5941478.42952925;AIS
9;Carlisle;-1019166.01774611;6347771.26986266;QSP
3;York;-936866.068451985;6208531.92561426;PNNAR
34;Colchester;-876175.305477212;5941478.42952925;PQSF
83;Daventry;-1002941.97480988;6023857.50878853;ACIRGIACIRCI
17;Chester;-1083293.76877323;6165894.85261533;PORTPAH
4;Bardon Mill;-978749.816941154;6343418.25156511;PNN
34;Colchester;-876175.305477212;5941478.42952925;SISEN
56;Exeter;-1220579.71815816;5909605.90316364;PAVR
34;Colchester;-876175.305477212;5941478.42952925;PORLFS
0;London;-955534.176698202;5921032.25118975;IHNA
73;Fishbourne;-1026850.05284645;5861498.96172383;LIT
54;Caernarfon;-1172762.88304592;6192560.61999399;C
0;London;-955534.176698202;5921032.25118975;AGRICOLAE
14;Housesteads;-976846.213437393;6348805.48164578;LFO
11;St. Albans;-955595.339807476;5959109.64154238;FSCIMNIANO
17;Chester;-1083293.76877323;6165894.85261533;QIA
0;London;-955534.176698202;5921032.25118975;QSP
1;Edinburgh;-865236.498132087;5867415.45833038;QVINT
37;Ribchester;-1035695.10426702;6221994.55355308;AGRICOLAE
35;Silchester;-1027506.4505164;5923648.71862759;MQFFT
10;Wroxeter;-1086155.86087837;6102062.58848629;IN
4;Bardon Mill;-978749.816941154;6343418.25156511;AGRICOLAE
4;Bardon Mill;-978749.816941154;6343418.25156511;MIVS
0;London;-955534.176698202;5921032.25118975;LVALERTER
34;Colchester;-876175.305477212;5941478.42952925;MAEMRVS
0;London;-955534.176698202;5921032.25118975;FCON
11;St. Albans;-955595.339807476;5959109.64154238;GRADOS
34;Colchester;-876175.305477212;5941478.42952925;ACIRGACIRC
27;Corbridge;-959109.411125592;6336532.95218347;LCAX
84;Middlewich;-1052533.52007665;6153070.31036954;MCLFF
