20667;6136;Dressel 1;Ceilhes-et-Rocozels;France;43.8035330000000016;3.11059999999999981;ANT
20668;24697;Dressel 2-4 Catalan;Mataró;Spain;41.5421130000000005;2.44450300000000009;ABN
20669;10375;Dressel 20;Toulon;France;43.1177050000000008;5.94171199999999988;OCNCALN?
20670;17839;Pascual 1;Badalona;Spain;41.447144999999999;2.24478899999999992;S
20671;16147;Dressel 20;London;United Kingdom;51.514248000000002;-0.0931450000000000056;MIMOPSI
20672;3802;Dressel 7-11;Rinconcillo;Spain;36.1590869999999995;-5.44401299999999999;SG
20673;2019;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IIIENNIORIVLIOR
20674;36077;Mañá C1B;Lixus;Morokko;35.1992979999999989;-6.11214200000000041;MEOR
20675;19244;Dressel 2-4 Catalan;Mataró;Spain;41.5421130000000005;2.44450300000000009;PB & BP
20676;15985;Dressel 20;St. Albans;United Kingdom;51.8333330000000032;-0.25;QFC
20677;37342;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;MENOPHI
20678;19125;Dressel 2-4 Catalan;Caldes de Montbui;Spain;41.6291670000000025;2.16944399999999993;MCN
20679;16680;Dressel 20;Manchester;United Kingdom;53.5;-2.21666700000000017;QNTI
20680;8473;Amphora incerta;Sabadell;Spain;41.5432899999999989;2.10942300000000005;CA
20681;28238;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNN
20682;10301;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;SISEN
20683;12353;Dressel 20;Écija;Spain;37.5422030000000007;-5.08259900000000009;FABI
20684;34291;Amphora incerta;Modena;Italy;44.5;10.9000000000000004;VMBRICIVM…
20685;33631;Africana;Roma;Italy;41.8999999999999986;12.483333;TOPHBLC
20686;37587;Brindisian amphora;San Cataldo;Italy;40.3833330000000004;18.3000000000000007;DEMETRI
20687;35722;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20688;34325;Amphora incerta;Orbetello;Italy;42.4500000000000028;11.2166669999999993;NF
20689;14929;Dressel 20;Köln;Germany;50.9333329999999975;6.95000000000000018;SCALFES
20690;27306;Dressel 7-11;Cap Corse;France;42.9830210000000008;9.40232300000000087;S
20691;36911;Amphora incerta;Pompeya;Italy;40.75;14.483333;DIPHILVSH /MALLEOLILS
20692;25519;Brindisian amphora;Lisboa;Portugal;38.7166670000000011;-9.13333300000000037;HPAIOC
20693;35164;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;DIOCLEI
20694;40092;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;BATON
20695;116;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MSMACIRGI
20696;8945;Amphora incerta;Banasa;Morokko;34.6014399999999966;-6.11581799999999998;VC
20697;33926;Dressel 1C;Albinia;Italy;42.5;11.25;D
20698;1859;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CORBEL
20699;19427;Dressel 2-4 Catalan;Sant Boi de Llobregat;Spain;41.3426469999999995;2.04079100000000002;FELI
20700;34958;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;ARCHELA
20701;14073;Dressel 20;Bonn;Germany;50.7343800000000016;7.09548500000000004;ACIRGIF
20702;4967;Dressel 6;Roma;Italy;41.8999999999999986;12.483333;...ADRGF & ...ADRGFI
20703;27746;Dressel 20;Hedelbergen;Germany;50.2367679999999979;8.86225100000000054;?
20704;18332;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IIIENNIIVL
20705;20789;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;C
20706;20974;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;EC
20707;21191;Dressel 1;Tournus;France;46.567577;4.90574300000000019;((STELLA))
20708;27554;Dressel 20;Nida-Heddernheim;Germany;50.1595480000000009;8.64583499999999994;GAVEL
20709;25149;Dressel 20;Saint-Romain-en-Gal;France;45.5315920000000034;4.86074300000000026;AQV…?
20710;4265;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IISER
20711;39994;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;BAHANO
20712;34452;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNN
20713;24738;Dressel 20;Sainte-Colombe;France;45.5247370000000018;4.86136299999999988;GANTONIQVIETI
20714;40903;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;STRATONICVS
20715;9512;Dressel 9;Genève;Switzerland;46.1956020000000009;6.14811300000000038;?
20716;21015;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;((TRIDENTS))
20717;38499;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;APELLE…
20718;37314;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;EPIGENEI
20719;38539;Brindisian amphora;Alexandria;Egypt;31.2156449999999985;29.9552660000000017;APPVLEI
20720;15954;Dressel 20;Abernethy;United Kingdom;56.3333330000000032;-3.3333330000000001;LFC
20721;4536;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;...MVI
20722;15484;Dressel 20;Bishop Auckland;United Kingdom;54.6499999999999986;-1.6666669999999999;ACIRGI (ACIRCI)
20723;24927;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;LVIBCHROM
20724;8133;Dressel 20;Dieulouard;France;48.8414009999999976;6.06807500000000033;...MI
20725;10188;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;LSAR
20726;33509;Africana 2B Grande;Roma;Italy;41.8999999999999986;12.483333;FLO((SIGNUM))
20727;39899;Dressel 6A;Roma;Italy;41.8999999999999986;12.483333;THB
20728;26121;Tripolitana;Roma;Italy;41.8999999999999986;12.483333;QCCC
20729;4211;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SAXOFERR
20730;3243;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MAMASVL
20731;5981;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNN
20732;27985;Dressel 20;Nida-Heddernheim;Germany;50.1595480000000009;8.64583499999999994;LIVNIMELISSI
20733;17934;Pascual 1;Badalona;Spain;41.447144999999999;2.24478899999999992;CANTESTI
20734;33307;Operculum;Rade d'Agay;France;43.4333329999999975;6.86666699999999963;N
20735;603;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MATDFMARSIANESSES
20736;37426;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20737;3869;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PQFF
20738;9721;Lamboglia 2;Milano;Italy;45.4666670000000011;9.19999999999999929;ALEXA...
20739;30719;Mortarium;London;United Kingdom;51.514248000000002;-0.0931450000000000056;PAVLVSF
20740;38301;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;VEHILI
20741;17826;Dressel 2-4 Catalan;Badalona;Spain;41.447144999999999;2.24478899999999992;MSC
20742;25411;Dressel 20;Haillainville;France;48.3936190000000011;6.48094799999999971;CNAECO
20743;15073;Pascual 1;Toulouse;France;43.5995160000000013;1.43318799999999991;E
20744;28484;Amphora incerta;Villeneuve-Saint-Germain;France;49.3797640000000015;3.359518;B
20745;41462;Tripolitanian 1;Montmeló;Spain;41.5520700000000005;2.24743000000000004;MAGON
20746;26178;Africana 2D Grande;Porto Torres;Italy;40.8350000000000009;8.3972219999999993;CCAP
20747;13229;Dressel 20;Alcolea del Río;Spain;37.6150579999999977;-5.6669419999999997;PNN
20748;37300;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;EPIGENVS
20749;5645;Dressel 20;Nijmegen;Netherlands;51.8333330000000032;5.86666699999999963;QICSEG
20750;28733;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PMOCVFIGEDO
20751;25342;Brindisian amphora;Vercelli;Italy;45.3166670000000025;8.41666700000000034;BAHANO
20752;39734;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;VIRGINENSIA
20753;3132;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FMM
20754;12620;Dressel 2-4;Susa;Italy;45.1333330000000004;7.04999999999999982;…CTV…
20755;38253;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;VEHILI
20756;192;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FIGASVLEIANESES
20757;5625;Dressel 20;Nijmegen;Netherlands;51.8333330000000032;5.86666699999999963;LCQ
20758;14199;Dressel 20;Niederbieber;Germany;50.2715150000000008;8.56691700000000012;MMCSAPI
20759;1079;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;NAF
20760;14643;Dressel 20;Orlen;Germany;50.1816290000000009;8.18680499999999967;QMR
20761;2413;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QFRSTSIP
20762;32104;Dressel 1B;Antibes;France;43.5624070000000003;7.12776600000000027;MA
20763;41694;Dressel 20;Écija;Spain;37.5422030000000007;-5.08259900000000009;QCCFC
20764;32164;Dressel 2-4 Catalan;Porto-Vecchio;France;41.5893640000000033;9.27990699999999968;EVP
20765;5778;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;F...
20766;24367;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;APOL
20767;36075;Amphora incerta;Sidi Ali Ben Ahmed;Morokko;34.2610079999999968;-6.58020300000000002;...VVS
20768;11;Dressel 20;Worms;Germany;49.6327840000000009;8.35916399999999982;VENERF
20769;19696;Amphora incerta;Bavay;France;50.2980519999999984;3.79615500000000017;M
20770;33695;Lamboglia 2;Modena;Italy;44.5;10.9000000000000004;…EPICA
20771;35910;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;LMARCISATVR
20772;18409;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;GLPVDE
20773;37691;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;CANINI
20774;39203;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;APOLONI
20775;1136;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;TAM
20776;26247;Africana 2D Grande;Ostia Antica;Italy;41.75;12.2833330000000007;TOPDVMR
20777;17014;Dressel 20;Colchester;United Kingdom;51.8833330000000004;0.900000000000000022;LVA
20778;35034;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;DEMETRI
20779;5250;Dressel 7-11;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;CMVSSIDINEP
20780;14623;Dressel 20;Frankfurt am Main;Germany;50.1155199999999965;8.68416700000000041;GMMF
20781;11953;Dressel 20;Groß-Gerau;Germany;49.9213939999999994;8.48254999999999981;RI...?
20782;40630;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;PERDICAS
20783;20351;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;FIGEDOPPAEFVSCIANI
20784;34380;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LFCC...
20785;21516;Dressel 1;Lyon?;France;45.7484570000000019;4.84671099999999999;SES
20786;26308;Africana 2A Grande;Marseille;France;43.3166670000000025;5.33333299999999966;N
20787;912;Dressel 20;Palma del Río;Spain;37.7002390000000034;-5.28120800000000035;MCC & MCG
20788;41014;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;ANINIANA
20789;34454;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNN
20790;14641;Dressel 20;Orlen;Germany;50.1816290000000009;8.18680499999999967;QMR
20791;9696;Amphora incerta;Padova;Italy;45.4166669999999968;11.8833330000000004;LAA
20792;20577;Amphora incerta;Manchester;United Kingdom;53.5;-2.21666700000000017;M
20793;71;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;AVGGGNNNCOLEARIFCEPA
20794;36487;Pascual 1;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;MVR
20795;7391;Pascual 1;Sant Pol de Mar;Spain;41.6023560000000003;2.6234099999999998;IN & NI
20796;36728;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;PCL
20797;16941;Dressel 20;Colchester;United Kingdom;51.8833330000000004;0.900000000000000022;LSELSENC
20798;10670;Dressel 1;Pomas;France;43.1120000000000019;2.2927369999999998;D
20799;8137;Dressel 20;Biesheim;France;48.0411780000000022;7.54473799999999972;Q...
20800;37471;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20801;37067;Greco-Itálica;Elne;France;42.6003079999999983;2.97146199999999983;TITLI
20802;9154;Dressel 20;Amiens;France;49.8999999999999986;2.29999999999999982;PMANILISVPER
20803;26098;Africana;Roma;Italy;41.8999999999999986;12.483333;TOP
20804;13494;Dressel 20;Alcolea del Río;Spain;37.6150579999999977;-5.6669419999999997;PNN
20805;5136;Dressel 9;Roma;Italy;41.8999999999999986;12.483333;LOCCAES
20806;15000;Dressel 2-4 Catalan;Sant Quirze del Vallès;Spain;41.5319050000000018;2.08190499999999989;HE
20807;51;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FBARB
20808;31673;Dressel 6B;Magdalensberg;Austria;46.6499999999999986;14.9666669999999993;OPTA
20809;36489;Dressel 2-4 Catalan;Rubí;Spain;41.4922559999999976;2.03304699999999983;NIC
20810;33220;Dressel 2-4 Catalan;Barcelona;Spain;41.3983709999999974;2.17410000000000014;PLOC
20811;12587;Pascual 1;Caballería, Cabo de;Spain;40.0892290000000031;4.09478200000000037;CVET...
20812;16995;Dressel 20;London;United Kingdom;51.514248000000002;-0.0931450000000000056;CSTERPAVLLINI
20813;29273;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;LFCVC…
20814;12919;Dressel 20;Lora del Río;Spain;37.6589609999999979;-5.52751000000000037;RATAN
20815;12884;Dressel 20;Écija;Spain;37.5422030000000007;-5.08259900000000009;...IVM?
20816;15302;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FPAT
20817;36651;Pascual 1;Sant Boi de Llobregat;Spain;41.3426469999999995;2.04079100000000002;QVA
20818;39220;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;APOLONI
20819;29655;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;VIROM
20820;10172;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;LSAR
20821;706;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SCAL
20822;33415;Dressel 20;Motherwell;United Kingdom;55.7833329999999989;-4;illegibile
20823;41770;Operculum; Châteaumeillant;France;46.5621939999999981;2.19514599999999982;M
20824;24653;Pascual 1;Barcelona;Spain;41.3983709999999974;2.17410000000000014;AVC
20825;3400;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNN
20826;14158;Dressel 20;Groß-Umstadt;Germany;49.8689930000000032;8.93209899999999912;PCHO
20827;26302;Africana 2D Grande;Nice;France;43.7136440000000022;7.25952000000000019;MALLILEPTI & MARILEPTI
20828;15727;Dressel 20;Chesters;United Kingdom;55.0166669999999982;-2.14999999999999991;QCC...
20829;37511;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20830;28345;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;CLMFFF
20831;14923;Dressel 20;Mainz;Germany;49.9841880000000032;8.27909599999999912;SCALENSIAGEME
20832;25564;Pascual 1;Narbonne;France;43.1844170000000034;3.00881599999999993;OIVLITHEOPHIL?
20833;27789;Dressel 20;Hofheim;Germany;49.6574949999999973;8.41384500000000024;CSEMPOL
20834;433;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LFCCVFS
20835;20896;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;N
20836;10904;Dressel 20;Écija;Spain;37.5422030000000007;-5.08259900000000009;?
20837;32877;Dressel 6A;Padova;Italy;45.4166669999999968;11.8833330000000004;TNPAPIA
20838;14197;Dressel 20;Bad Cannstatt;Germany;48.8058270000000007;9.24180899999999994;MCS
20839;10305;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;TRIPHONE
20840;15761;Dressel 20;St. Albans;United Kingdom;51.8333330000000032;-0.25;ICI
20841;29629;Dressel 20;Lyon?;France;45.7484570000000019;4.84671099999999999;LVARIONIS
20842;26510;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CORBEL
20843;38491;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;APELLAIS
20844;4969;Africana;Roma;Italy;41.8999999999999986;12.483333;COLLEPCIS
20845;33221;Dressel 2-4 Catalan;Barcelona;Spain;41.3983709999999974;2.17410000000000014;PLOC
20846;32135;Dressel 1B;Antibes;France;43.5624070000000003;7.12776600000000027;PAR
20847;18545;Dressel 2-4 Catalan;Presqu'île de Giens;France;43.0593900000000005;6.14293900000000015;PHIL
20848;23647;Lamboglia 2;San Pedro;Spain;37.8022419999999997;-0.751789000000000041;((VICTORIA))
20849;14446;Dressel 20;Miltenberg;Germany;49.7045150000000007;9.26725300000000018;CIALB
20850;36748;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;LAEK
20851;36296;Dressel 2-4 Catalan;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;SYN
20852;34875;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;ARCHELA
20853;9651;Amphora incerta;Padova;Italy;45.4166669999999968;11.8833330000000004;ECATO
20854;25469;Amphora incerta;London;United Kingdom;51.514248000000002;-0.0931450000000000056;((SIGNUM?))
20855;35660;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20856;532;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;((RAMVS PALMAE))
20857;12248;Dressel 20;Posadas;Spain;37.8020530000000008;-5.10725799999999985;CFSCVFM
20858;15819;Dressel 20;Old Kilpatrick;United Kingdom;55.9166669999999968;-4.45000000000000018;MMCSVR
20859;18234;Amphora incerta;Vertault;France;47.9160970000000006;4.35139000000000031;MAFV
20860;24018;Dressel 20;Alicante;Spain;38.3500000000000014;-0.450000000000000011;POROCODV & BROCODV
20861;36507;Pascual 1;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;P
20862;28779;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNNF
20863;26506;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CONSFC
20864;38209;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;VEHILI
20865;19816;Gauloise 1;Saint-Paul-Trois-Chateaux;France;44.3490930000000034;4.7657449999999999;CLAR
20866;25948;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CLMFF
20867;14659;Dressel 20;Nida-Heddernheim;Germany;50.1595480000000009;8.64583499999999994;LMV
20868;3304;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;NIII & IIIN
20869;6647;Dressel 20;Lora del Río;Spain;37.6589609999999979;-5.52751000000000037;QAEOPO
20870;15195;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;TFAMV
20871;9743;Lamboglia 2;Calvatone;Italy;45.1166669999999996;10.4333329999999993;DAMA
20872;35845;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;DAZIO
20873;25764;Dressel 20;Lyon?;France;45.7484570000000019;4.84671099999999999;CAPCCIPRI
20874;16027;Dressel 20;Cirencester;United Kingdom;51.7333330000000018;-1.98333300000000001;PORLFS
20875;16088;Dressel 20;Colchester;United Kingdom;51.8833330000000004;0.900000000000000022;QIAFS
20876;21604;Dressel 1B;Elche;Spain;38.2649869999999979;-0.706103000000000036;SSHC
20877;23849;Dressel 20;Alise-Sainte-Reine;France;47.5378540000000029;4.48594999999999988;GALLICI
20878;13549;Dressel 20;Alcolea del Río;Spain;37.6150579999999977;-5.6669419999999997;MMCSVR
20879;17661;Dressel 20;Ampurias;Spain;42.1395430000000033;3.11780899999999983;QCM
20880;5566;Dressel 20;Alcolea del Río;Spain;37.6150579999999977;-5.6669419999999997;IICCLM
20881;16439;Dressel 20;York;United Kingdom;53.9666670000000011;-1.0833330000000001;PMOCVFIGEDO
20882;7989;Dressel 20;Ehl;France;48.3712519999999984;7.61648200000000042;GGR
20883;4591;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CEPLF...
20884;30724;Ignotus;Lincoln;United Kingdom;53.2333330000000018;-0.533332999999999946;SARR
20885;17215;Dressel 20;Canterbury;United Kingdom;51.2666669999999982;1.0833330000000001;...RI
20886;17257;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MMCSVR & MMACSVR
20887;6558;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;GDEC
20888;36600;Pascual 1;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;SYNE
20889;2975;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IIIVNMELISSIETMELISSE
20890;4791;Lamboglia 2;Taranto;Italy;40.4761110000000031;17.2297219999999989;DASIO
20891;21507;Dressel 1;Lyon?;France;45.7484570000000019;4.84671099999999999;SEST
20892;35777;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20893;29566;Dressel 20;Saint-Romain-en-Gal;France;45.5315920000000034;4.86074300000000026;S
20894;38471;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;APELAES
20895;9779;Lamboglia 2;Milano;Italy;45.4666670000000011;9.19999999999999929;LTAR
20896;18084;Amphora incerta;Banasa;Morokko;34.6014399999999966;-6.11581799999999998;...BIN
20897;9059;Dressel 20;Poitiers;France;46.5833330000000032;0.33333299999999999;QIIMFN
20898;13636;Dressel 20;Carmona;Spain;37.4712480000000028;-5.64608299999999996;LGG
20899;16383;Dressel 20;Corbridge;United Kingdom;54.9666670000000011;-2.01666699999999999;QMR
20900;32067;Dressel 6A;Egna;Italy;46.3166670000000025;11.266667;AVRESIS
20901;3170;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PMF
20902;6552;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;DATSCOL
20903;14089;Dressel 20;Mainz;Germany;49.9841880000000032;8.27909599999999912;ACIR…
20904;40671;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;PILEMO
20905;38072;Brindisian amphora;Tanis (San el-Hagar);Egypt;30.9747799999999991;31.8723069999999993;CVEILI
20906;34331;Amphora incerta;Fiesole;Italy;43.7999999999999972;11.2833330000000007;…TEYSBAAPO…OY
20907;28879;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FM
20908;25914;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FCAERAR
20909;32212;Dressel 2-4 Catalan;Riudoms;Spain;41.1387039999999971;1.05156200000000011;P
20910;15698;Dressel 20;Caerleon;United Kingdom;51.6133329999999972;-2.9588890000000001;BELLVC
20911;36053;Amphora incerta;Santiponce;Spain;37.4339530000000025;-6.04184300000000007;PSAV
20912;40663;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;PILEMO
20913;6315;Pascual 1;Calella;Spain;41.6180239999999984;2.6678090000000001;ADIE?
20914;28429;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;ILFT
20915;2754;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QIM
20916;4317;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LTSTR
20917;4221;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SAXFRCAELVARI
20918;34389;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PMOCVFIGEDO
20919;18219;Dressel 20;Vertault;France;47.9160970000000006;4.35139000000000031;LICISPECFIPM
20920;24076;Amphora incerta;Elche;Spain;38.2649869999999979;-0.706103000000000036;SEPTIM
20921;15010;Pascual 1;Sant Quirze del Vallès;Spain;41.5319050000000018;2.08190499999999989;((SIGNUM))
20922;20838;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;LAC…
20923;25744;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;PARVF
20924;38143;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;VEHILI
20925;4814;Dressel 2-4;Canosa;Italy;41.2166670000000011;16.0666669999999989;MVAFEL
20926;8331;Dressel 20;Roanne;France;44.6909169999999989;5.26539700000000011;SAENIANIA
20927;8758;Dressel 20;Mandeure;France;47.4492109999999983;6.80762499999999982;FGFIVS…
20928;17312;Dressel 2-4 Catalan;Barcelona;Spain;41.3983709999999974;2.17410000000000014;A
20929;35267;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;LVCAO
20930;2968;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IIIVNMELISSIETMELISSE
20931;37414;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
20932;15248;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FIGMED
20933;28811;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FPAT
20934;5090;Amphora incerta;Roma;Italy;41.8999999999999986;12.483333;FELI
20935;21514;Dressel 1;Lyon?;France;45.7484570000000019;4.84671099999999999;SES
20936;21316;Dressel 1A;Aveyron;France;47.8794579999999996;2.82167700000000021;DIOCLMESORPMAR
20937;5117;Dressel 6;Roma;Italy;41.8999999999999986;12.483333;((GALLVS))
20938;29659;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;VIRGIN
20939;8322;Dressel 1;Roanne;France;44.6909169999999989;5.26539700000000011;((SIMBOLUS))
20940;17110;Dressel 20;Birrens;United Kingdom;55.0666670000000025;-3.23333300000000001;AR...
20941;18578;Dressel 2-4 Catalan;Îles Lavezzi;France;41.3410960000000003;9.25418499999999966;ATT
20942;35894;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;CAVILF
20943;5198;Amphora incerta;Roma;Italy;41.8999999999999986;12.483333;III
20944;36048;Amphora incerta;Écija;Spain;37.5422030000000007;-5.08259900000000009;PSM
20945;7159;Dressel 1;Lyon?;France;45.7484570000000019;4.84671099999999999;V
20946;15896;Dressel 20;Ilchester;United Kingdom;51.0072219999999987;-2.67833299999999985;CEFP
20947;16211;Dressel 20;Edinburgh;United Kingdom;51.2833329999999989;1.3333330000000001;LIT
20948;16525;Dressel 20;London;United Kingdom;51.514248000000002;-0.0931450000000000056;HOFP
20949;37961;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;QOBVLTRON
20950;40874;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;STR
20951;9578;Lamboglia 2;Padova;Italy;45.4166669999999968;11.8833330000000004;?
20952;3932;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PRA
20953;14758;Gauloise;Mainz;Germany;49.9841880000000032;8.27909599999999912;APM
20954;20208;Dressel 20;Avenches;Switzerland;46.8808879999999988;7.04104200000000002;SATVRNINI
20955;7464;Dressel 20;Augst;Switzerland;47.5368179999999967;7.71720499999999987;LCSOL
20956;36805;Dressel 6B;Vicenza;Italy;45.5499999999999972;11.5500000000000007;VARIPACC
20957;7342;Dressel 20;Bordeaux;France;44.8404390000000035;-0.580500000000000016;PORTA?
20958;2653;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;GIALB
20959;30765;Dressel 20;Fos-Sur-Mer;France;43.4385690000000011;4.94571700000000014;QIMCALP
20960;3487;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNPHI
20961;12556;Dressel 1;Alayor;Spain;39.9345629999999971;4.14196000000000009;DO
20962;37513;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
