idreq;amphId;amphTypeName;fplmunName;fplcouName;lat;lon;transcription;family
7819;24884;"Dressel 20";"Lyon?";"France";45.7484570000000019;4.84671099999999999;"STT";"STT"
7820;24885;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"LVTROPHIMI";"LVALERITROPHIMI"
7821;24885;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"SABINI";"SABINI"
7822;24886;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVTROPHIMI";"LVALERITROPHIMI"
7823;24887;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVALVIT";"LVALERIVITALIS"
7824;24888;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVALVIT";"LVALERIVITALIS"
7825;24889;"Dressel 20";"Lyon?";"France";45.7484570000000019;4.84671099999999999;"LVALVIT";"LVALERIVITALIS"
7826;2489;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7827;24891;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7828;24892;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7829;24893;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7830;24894;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7831;24895;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7832;24896;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7833;24897;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7834;24898;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7835;24899;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7836;249;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FGERARIA";"CAERARIA"
7837;2490;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7838;24900;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7839;24901;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7840;24902;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7841;24903;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7842;24904;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7843;24905;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7844;24906;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7845;24907;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7846;24908;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7847;24909;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7848;2491;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7849;24910;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7850;24911;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7851;24912;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7852;24913;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7853;24914;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7854;24915;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7855;24916;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7856;24917;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7857;24918;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7858;24919;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7859;2492;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7860;24920;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7861;24921;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7862;24922;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7863;24923;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7864;24924;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7865;24925;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7866;24926;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7867;24927;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7868;24928;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7869;24929;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7870;2493;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7871;24930;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7872;24931;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7873;24932;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7874;24933;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7875;24934;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7876;24935;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7877;24936;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVIBCHROM";"LVIBICHROMIS"
7878;24937;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"VIESP";"VIESP"
7879;24938;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"VRITIEPA";"VRITIEPA"
7880;24939;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"PIVLCRISP";"PIVLICRISPI"
7881;2494;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7882;24940;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVO";"LVO"
7883;24941;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVO";"LVO"
7884;24942;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"QAGSTATI";"QAGEMELLI"
7885;24943;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"TAAPA";"TATILIASIATICI"
7886;24949;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"MPFFINES";"MPF"
7887;2495;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7888;2496;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7889;24964;"Dressel 20";"Tavira";"Portugal";37.1273380000000017;-7.64860900000000044;"QRFLCORNELI";"QRFLCORNELI"
7890;24965;"Dressel 20";"Tavira";"Portugal";37.1273380000000017;-7.64860900000000044;"LFO";"LFO"
7891;24966;"Dressel 20";"Tróia";"Portugal";40.0794929999999994;-8.29339000000000048;"CAS?"
7892;2497;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7893;2498;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7894;2499;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7895;25;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"AVGGGNNNFIGVLBARBA";"AVGN"
7896;250;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCAERARI";"CAERARIA"
7897;2500;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7898;2501;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7899;2502;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7900;2503;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7901;25034;"Dressel 20";"La Bastide-Pradines";"France";44.0102243030997329;3.05655280439231625;"QPS"
7902;25036;"Dressel 20";"Rodez";"France";44.3572557500111699;2.56753550857377588;"FLFBCOL";"FLFBCOL"
7903;2504;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7904;2505;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7905;25055;"Dressel 20";"Selçuk (Ephesus)";"Turkey";37.9485639999999975;27.3727470000000004;"BA…"
7906;2506;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7907;2507;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7908;25071;"Dressel 20";"Bourbon-Lancy";"France";46.6210462526860496;3.7685495183077129;"SCAVEN";"SCAVEN"
7909;25072;"Dressel 20";"Bourbon-Lancy";"France";46.6210462526860496;3.7685495183077129;"QIMFN";"QIM"
7910;25073;"Dressel 20";"Bourbon-Lancy";"France";46.6210462526860496;3.7685495183077129;"BROCODV";"POROCODV"
7911;2508;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7912;2509;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7913;251;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCAERARI";"CAERARIA"
7914;2510;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7915;2511;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7916;2512;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7917;2513;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7918;2514;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7919;25144;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"MIM";"MIM"
7920;25145;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"QCR";"QCR"
7921;25146;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"MIM";"MIM"
7922;25147;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"PSAVITI";"PSAVITI"
7923;25148;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"MIM";"MIM"
7924;25149;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"AQV…?"
7925;2515;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHASCL";"MHASCL"
7926;25150;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"...OF?"
7927;2516;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHASCL";"MHASCL"
7928;2517;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHASCL";"MHASCL"
7929;2518;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHAS";"MHAS"
7930;2519;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHAS";"MHAS"
7931;25191;"Dressel 20";"Baralle";"France";50.2137186133509417;3.05645788467091961;"QVMAN"
7932;25192;"Dressel 20";"Bermerain";"France";50.2578216702345486;3.54002052272611678;"AVARFE"
7933;25193;"Dressel 20";"Boulogne-sur-Mer";"France";50.7280107351536316;1.60563770033331643;"AELFO";"ALFO"
7934;25194;"Dressel 20";"Boulogne";"France";46.7852330005767882;-1.2972017514174834;"CLC";"CLC"
7935;25195;"Dressel 20";"Boulogne";"France";46.7852330005767882;-1.2972017514174834;"CTYCCL";"CTYC"
7936;25196;"Dressel 20";"Boulogne-sur-Mer";"France";50.7280107351536316;1.60563770033331643;"PSAVITI";"PSAVITI"
7937;25197;"Dressel 20";"Boulogne";"France";46.7852330005767882;-1.2972017514174834;"QIA";"QIA"
7938;25198;"Dressel 20";"Boulogne";"France";46.7852330005767882;-1.2972017514174834;"SNR";"SNR"
7939;25199;"Dressel 20";"Boulogne";"France";46.7852330005767882;-1.2972017514174834;"SND & SNR";"SND"
7940;252;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCAERARI";"CAERARIA"
7941;2520;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHAS";"MHAS"
7942;25200;"Dressel 20";"Boulogne";"France";46.7852330005767882;-1.2972017514174834;"...TICA"
7943;25201;"Dressel 20";"Clarques";"France";50.6495190244263114;2.26526754150309273;"MRI?";"MRI"
7944;25202;"Dressel 20";"Etaples";"France";50.5166669999999982;1.64068900000000006;"...CFABC"
7945;25203;"Dressel 20";"Noyelles-Godault";"France";50.4185058463436704;2.99471049036188619;"CRA & ARC"
7946;25204;"Dressel 20";"Rebecques";"France";50.6485338391452657;2.30268074648627641;"SCALENSIA";"SCALENSIA "
7947;25205;"Dressel 20";"Thérouanne";"France";50.6292484860470609;2.25029743050391184;"QIMFN";"QIM"
7948;25206;"Dressel 20";"Sainte Catherine";"France";45.6373630000000006;0.488366000000000022;"QSASC";"QSA"
7949;25207;"Dressel 20";"Les Rues des Vignes";"France";50.0957769999999982;3.23852599999999979;"MAEMRVS";"MAEMRV"
7950;25208;"Dressel 20";"Biache-Saint Vaast";"France";50.3122370000000032;2.94479800000000003;"CANTQ";"CANTONIQVIETI"
7951;25215;"Dressel 20";"Gruissan";"France";43.1033476021184612;3.08177189090199066;"SLFCL";"SLFCL"
7952;25223;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PASSERARI";"PASSERARIA"
7953;25224;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"SATVRNINI";"SATVRNINI"
7954;25225;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"SAXFERI";"SAXFERI"
7955;25226;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LAEL";"LAEL"
7956;25227;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"QIAFS";"QIA"
7957;25228;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MIM";"MIM"
7958;25229;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"SAXOFERREO";"SAXOFERREO"
7959;25230;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"SAXOFERREO";"SAXOFERREO"
7960;25231;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"IICAMILIMELISSI";"CAMILIMELISSI"
7961;25232;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GRA";"GRA"
7962;25233;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCFP";"LFC"
7963;25234;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"CANXIII";"CANXIII"
7964;25235;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PNN";"PNN"
7965;25236;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LIT";"LIT"
7966;25237;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LIVNIMELISSIP";"LIVNIMELISSI"
7967;25238;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LIVNIMELISSIP";"LIVNIMELISSI"
7968;25239;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LIM";"LIM"
7969;25251;"Dressel 20";"Tavira";"Portugal";37.1273380000000017;-7.64860900000000044;"FIGGEMELLIANI";"GEMELLIANI"
7970;25275;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"LANTEISVRI";"LANTEISVRI"
7971;25276;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"CANTQ";"CANTONIQVIETI"
7972;25279;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"EXOFAN...";"EXOFAN...."
7973;25282;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"QCR";"QCR"
7974;25283;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"LCANSEC & LCAVSEC";"LCANSEC"
7975;25285;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"QFLVPI";"QFLVP"
7976;25288;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"IVLINIGRI";"IVLINIGRI"
7977;253;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCAERARI";"CAERARIA"
7978;25313;"Dressel 20";"Sardegna";"Italy";39.8819439999999972;8.4399999999999995;"MIMOPSI";"MIMOPSI"
7979;25330;"Dressel 20";"Brive";"France";47.4885680000000008;-2.00321199999999999;"TAASIATICI";"TATILIASIATICI"
7980;25331;"Dressel 20";"Brive";"France";47.4885680000000008;-2.00321199999999999;"LFO";"LFO"
7981;25367;"Dressel 20";"Vercelli";"Italy";45.3195645764516186;8.41186472548097441;"DIN…"
7982;25368;"Dressel 20";"Vercelli";"Italy";45.3195645764516186;8.41186472548097441;"CIB";"CIB"
7983;2539;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHICAFC";"MHICA"
7984;254;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCAERARI";"CAERARIA"
7985;2540;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHICAFC";"MHICA"
7986;2541;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MHICAFC (MHICVFC)";"MHICA"
7987;25410;"Dressel 20";"Dieulouard";"France";48.834058393667938;6.05546841915209377;"ACIRGIF";"ACIRGI"
7988;25411;"Dressel 20";"Haillainville";"France";48.3932906094600312;6.49092752643139637;"CNAECO";"CNAECOR"
7989;25412;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"CANTONIQVIETI";"CANTONIQVIETI"
7990;25413;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"SCL";"SCL"
7991;25414;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"IIIENNIORIVLSAE";"ENNIORVMIVLIORVM"
7992;25415;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"LIT";"LIT"
7993;25416;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"FSCIMNIANO";"FSCIMNIANO"
7994;25416;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"LIVNIMELISSI";"LIVNIMELISSI"
7995;25417;"Dressel 20";"Dieulouard";"France";48.834058393667938;6.05546841915209377;"PORLVCANI"
7996;25418;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"PNNF";"PNN"
7997;2542;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HNPTFM";"HNPTFM"
7998;25420;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"SNR";"SNR"
7999;25421;"Dressel 20";"Rambervillers";"France";48.3459298952154839;6.63153593856640544;"QPPHRYXI";"QPPHRYXI"
8000;25422;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"LQS";"LQS"
8001;25423;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"SAXOFERR";"SAXOFERR"
8002;25424;"Dressel 20";"Grand";"France";48.3925857410519029;5.47897008315013601;"VIR…";"VIR..."
8003;25425;"Dressel 20";"Baden";"Switzerland";47.4654812215766597;8.28998780612908348;"CPCSVB";"CPCSVB"
8004;25426;"Dressel 20";"Edinburgh";"United Kingdom";51.2833329999999989;1.3333330000000001;"LPAFIRMA";"LPAFIRMA"
8005;25427;"Dressel 20";"Avenches";"Switzerland";46.8810261270914026;7.04043866023252995;"MSP";"MSP"
8006;25428;"Dressel 20";"Colchester";"United Kingdom";51.8833330000000004;0.900000000000000022;"PSAVITI";"PSAVITI"
8007;2543;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HNPTFM";"HNPTFM"
8008;25434;"Dressel 20";"Edinburgh";"United Kingdom";51.2833329999999989;1.3333330000000001;"SFE";"SFE"
8009;25435;"Dressel 20";"Avenches";"Switzerland";46.8810261270914026;7.04043866023252995;"SFE";"SFE"
8010;25436;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"SILVI";"SILVI"
8011;25439;"Dressel 20";"Colchester";"United Kingdom";51.8833330000000004;0.900000000000000022;"SISEN";"SISEN"
8012;2544;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HNPTFM";"HNPTFM"
8013;25440;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"SISEN";"SISEN"
8014;25441;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"TAA";"TAA"
8015;25442;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"TAAPC";"TATILIASIATICI"
8016;25444;"Dressel 20";"Dietikon";"Switzerland";47.401999108456053;8.3976940013434227;"TAASIATICIPC";"TATILIASIATICI"
8017;25445;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"TALLIANENSIAGA (TALIANENSIAGA)";"TALIANENSIAGA"
8018;25449;"Dressel 20";"Colchester";"United Kingdom";51.8833330000000004;0.900000000000000022;"TERTI";"TERTI"
8019;2545;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HNPTFM";"HNPTFM"
8020;25450;"Dressel 20";"Avenches";"Switzerland";46.8810261270914026;7.04043866023252995;"MVRIC…";"MVRIC"
8021;25450;"Dressel 20";"Avenches";"Switzerland";46.8810261270914026;7.04043866023252995;"TFA…";"TFA"
8022;25451;"Dressel 20";"Frick";"Switzerland";47.5100395187979245;8.01362690338709527;"TROPHIMIANA";"TROPHIMIANA"
8023;25454;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"VRITTIF… (VRITIF…)";"VRITTIFAV"
8024;25455;"Dressel 20";"Windisch";"Switzerland";47.4764539240053978;8.22110602970022875;"VRITTILIB (VRITILIB)";"VRITILIB"
8025;25456;"Dressel 20";"Avenches";"Switzerland";46.8810261270914026;7.04043866023252995;"AVPNN?"
8026;25457;"Dressel 20";"Voorburg";"Netherlands";52.0690489999999997;4.38825800000000044;"…FCAR..."
8027;25458;"Dressel 20";"Voorburg";"Netherlands";52.0690489999999997;4.38825800000000044;"VHE…";"VHE…"
8028;25459;"Dressel 20";"Llantwit Major";"United Kingdom";51.4055559999999971;-3.48277800000000015;"VICTORICI";"VICTORICI"
8029;2546;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"XIIIIHP";"XIIIIHP"
8030;25460;"Dressel 20";"Voorburg";"Netherlands";52.0690489999999997;4.38825800000000044;"VIRIII";"VIRIII"
8031;25461;"Dressel 20";"Corbridge";"United Kingdom";54.9666670000000011;-2.01666699999999999;"VIRIII";"VIRIII"
8032;25462;"Dressel 20";"Corbridge";"United Kingdom";54.9666670000000011;-2.01666699999999999;"VIRAV";"VIRAV"
8033;25463;"Dressel 20";"Strasbourg";"France";48.5711592759227884;7.76756105981947442;"VITALIS & VITALIS…";"VITALIS"
8034;25464;"Dressel 20";"Strasbourg";"France";48.5711592759227884;7.76756105981947442;"AVGGGNNNCOLEARIFGRV";"AVGN"
8035;2547;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"XIIIIHP";"XIIIIHP"
8036;2548;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HQFR";"HQFR"
8037;2549;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"...ELIODOR..."
8038;255;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCAERARI";"CAERARIA"
8039;2550;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HER";"HER"
8040;25506;"Dressel 20";"Sens";"France";48.1957395112261366;3.29748770886520814;"BROODV";"POROCODV"
8041;25507;"Dressel 20";"Venizy";"France";48.0662456798734254;3.67796932098683627;"LSERVFI";"LSERVFI"
8042;25508;"Dressel 20";"Cercy";"France";48.4314019999999985;3.40144400000000013;"LSRP";"LSRP"
8043;25509;"Dressel 20";"Sens";"France";48.1957395112261366;3.29748770886520814;"CIALBANIC";"CIALB"
8044;2551;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HER";"HER"
8045;25510;"Dressel 20";"Sens";"France";48.1957395112261366;3.29748770886520814;"…VSIS?"
8046;25512;"Dressel 20";"Sens";"France";48.1957395112261366;3.29748770886520814;"ICMASEC";"ICMASEC"
8047;2552;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HERG?"
8048;2553;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HERMESF";"HERMES"
8049;2554;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HERMESF";"HERMES"
8050;2555;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HERMES";"HERMES"
8051;2556;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HERM"
8052;2557;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HISPANSAEN";"HISPANI"
8053;2558;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"HISPSAENI";"HISPANI"
