X;Y;id;lat;long;type;site;code;name;COUNT;locType
-876175.305477212;5941478.42952925;16023;0.900000000000000;51.883333000000000;Dressel 20;Colchester;PORLFS;Britannia;1;other
-955534.176698202;5921032.25118975;17127;-0.093145000000000;51.514248000000002;Dressel 20;London;IHNA;Britannia;1;other
-1026850.05284645;5861498.96172383;16210;-0.800000000000000;50.833333000000003;Dressel 20;Fishbourne;LIT;Britannia;1;other
-1172762.88304592;6192560.61999399;17113;-4.266667000000000;53.149999999999999;Dressel 20;Caernarfon;C;Britannia;1;other
-955534.176698202;5921032.25118975;15541;-0.093145000000000;51.514248000000002;Dressel 20;London;AGRICOLAE;Britannia;1;other
-976846.213437393;6348805.48164578;15752;-2.333333000000000;55.016666999999998;Dressel 20;Housesteads;LFO;Britannia;1;Hadrian Wall
-955595.339807476;5959109.64154238;16933;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;FSCIMNIANO;Britannia;1;other
-1083293.76877323;6165894.85261533;16083;-2.916667000000000;53.200000000000003;Dressel 20;Chester;QIA;Britannia;1;other
-955534.176698202;5921032.25118975;16790;-0.093145000000000;51.514248000000002;Dressel 20;London;QSP;Britannia;1;other
-865236.498132087;5867415.45833038;16681;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;QVINT;Britannia;1;other
-1035695.10426702;6221994.55355308;15545;-2.533333000000000;53.799999999999997;Dressel 20;Ribchester;AGRICOLAE;Britannia;1;other
-1027506.4505164;5923648.71862759;16644;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;MQFFT;Britannia;1;other
-1086155.86087837;6102062.58848629;16443;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;IN;Britannia;1;other
-978749.816941154;6343418.25156511;20439;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;AGRICOLAE;Britannia;1;Hadrian Wall
-978749.816941154;6343418.25156511;33408;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;MIVS;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;17045;-0.093145000000000;51.514248000000002;Dressel 20;London;LVALERTER;Britannia;1;other
-876175.305477212;5941478.42952925;15530;0.900000000000000;51.883333000000000;Dressel 20;Colchester;MAEMRVS;Britannia;1;other
-955534.176698202;5921032.25118975;15879;-0.093145000000000;51.514248000000002;Dressel 20;London;FCON;Britannia;1;other
-955595.339807476;5959109.64154238;16685;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;GRADOS;Britannia;1;other
-876175.305477212;5941478.42952925;15512;0.900000000000000;51.883333000000000;Dressel 20;Colchester;ACIRGACIRC;Britannia;1;other
-959109.411125592;6336532.95218347;32742;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;LCAX;Britannia;1;Hadrian Wall
-1052533.52007665;6153070.31036954;15859;-2.433333000000000;53.183332999999998;Dressel 20;Middlewich;MCLFF;Britannia;1;other
-955595.339807476;5959109.64154238;32498;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;NI;Britannia;1;other
-1146543.75279093;5995036.12651936;16397;-2.958889000000000;51.613332999999997;Dressel 20;Caerleon;PMSC;Britannia;1;other
-926993.142952562;6117472.83278893;15890;-0.533333000000000;53.233333000000002;Dressel 20;Lincoln;PECV;Britannia;1;other
-936866.068451985;6208531.92561426;16476;-1.083333000000000;53.966667000000001;Dressel 20;York;PNN;Britannia;1;other
-1019166.01774611;6347771.26986266;17100;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;LVRPOR;Britannia;1;Hadrian Wall
-876175.305477212;5941478.42952925;16431;0.900000000000000;51.883333000000000;Dressel 20;Colchester;IIIMINICIOR;Britannia;1;other
-933657.639816768;6330344.85937732;16258;-1.619444000000000;54.988056000000000;Dressel 20;Newcastle upon Tyne;LIVNIMELISSIP;Britannia;1;Hadrian Wall
-997815.632356423;6132453.39907655;17097;-1.583333000000000;53.166666999999997;Dressel 20;Derby;VIRG;Britannia;1;other
-1056206.19754392;5892734.20401508;17183;-1.316667000000000;51.016666999999998;Dressel 20;Winchester;CCCA;Britannia;1;other
-939739.406611343;5896747.19466934;15718;0.216667000000000;51.350000000000001;Dressel 20;Eynsford;QC;Britannia;1;other
-955534.176698202;5921032.25118975;16639;-0.093145000000000;51.514248000000002;Dressel 20;London;PIQIALP;Britannia;1;other
-1027506.4505164;5923648.71862759;16673;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;LQS;Britannia;1;other
-955534.176698202;5921032.25118975;15852;-0.093145000000000;51.514248000000002;Dressel 20;London;KASTELLANI;Britannia;1;other
-1220579.71815816;5909605.90316364;15855;-3.533333000000000;50.700000000000003;Dressel 20;Exeter;GEMELLI;Britannia;1;other
-936866.068451985;6208531.92561426;16866;-1.083333000000000;53.966667000000001;Dressel 20;York;SAXOFER;Britannia;1;other
-1019166.01774611;6347771.26986266;15864;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;SCLT;Britannia;1;Hadrian Wall
-865236.498132087;5867415.45833038;15882;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;CRATI;Britannia;1;other
-1076201.6810463;5985621.38794828;16071;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;HISPSAENI;Britannia;1;other
-1086155.86087837;6102062.58848629;15631;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;CAPF;Britannia;1;other
-1075089.55351063;6444260.33197283;17219;-4.250000000000000;55.500000000000000;Dressel 20;East Ayrshire;TAVIV;Caledonia;1;Antonine Wall
-876175.305477212;5941478.42952925;16103;0.900000000000000;51.883333000000000;Dressel 20;Colchester;ALB;Britannia;1;other
-978749.816941154;6343418.25156511;18742;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;Q;Britannia;1;Hadrian Wall
-876175.305477212;5941478.42952925;15651;0.900000000000000;51.883333000000000;Dressel 20;Colchester;TAATIATICI;Britannia;1;other
-976846.213437393;6348805.48164578;16367;-2.333333000000000;55.016666999999998;Dressel 20;Housesteads;GMMF;Britannia;1;Hadrian Wall
-955335.120889118;5919273.73475023;15471;-0.083333000000000;51.500000000000000;Dressel 20;Southwark;MAR;Britannia;1;other
-985532.625258623;6218770.89360818;15712;-1.816667000000000;53.916666999999997;Dressel 20;Ilkley;MCC;Britannia;1;other
-957364.526935507;6263494.05354278;15677;-1.633333000000000;54.366667000000000;Dressel 20;Catterick;IIAVRHERACLAEPATETFILFBAR;Britannia;1;Hadrian Wall
-876175.305477212;5941478.42952925;16482;0.900000000000000;51.883333000000000;Dressel 20;Colchester;PNN;Britannia;1;other
-865236.498132087;5867415.45833038;15652;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;TAAPA;Britannia;1;other
-1135822.58484486;5886561.69152377;17104;-2.333333000000000;50.750000000000000;Dressel 20;Dorset;VRITTIMA;Britannia;1;other
-978749.816941154;6343418.25156511;33388;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;IIIENNIORIVLSAE;Britannia;1;Hadrian Wall
-876175.305477212;5941478.42952925;15760;0.900000000000000;51.883333000000000;Dressel 20;Colchester;PCHO;Britannia;1;other
-1026850.05284645;5861498.96172383;16183;-0.800000000000000;50.833333000000003;Dressel 20;Fishbourne;SIR;Britannia;1;other
-955534.176698202;5921032.25118975;16360;-0.093145000000000;51.514248000000002;Dressel 20;London;PORPMH;Britannia;1;other
-926784.656896033;5902828.07833626;16733;0.366667000000000;51.433332999999998;Dressel 20;Gravesend;GSA;Britannia;1;other
-865236.498132087;5867415.45833038;15578;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;CANTQVIETI;Britannia;1;other
-865236.498132087;5867415.45833038;20689;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;QCH;Britannia;1;other
-1083293.76877323;6165894.85261533;16871;-2.916667000000000;53.200000000000003;Dressel 20;Chester;SCALENSIAGEME;Britannia;1;other
-955534.176698202;5921032.25118975;16067;-0.093145000000000;51.514248000000002;Dressel 20;London;HILARI;Britannia;1;other
-1086155.86087837;6102062.58848629;16718;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;RVFPO;Britannia;1;other
-959109.411125592;6336532.95218347;16828;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;QSASER;Britannia;1;Hadrian Wall
-1056206.19754392;5892734.20401508;16775;-1.316667000000000;51.016666999999998;Dressel 20;Winchester;FIGILNACIRGIMSMAVRIAX;Britannia;1;other
-876175.305477212;5941478.42952925;16192;0.900000000000000;51.883333000000000;Dressel 20;Colchester;SI;Britannia;1;other
-959109.411125592;6336532.95218347;16606;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;SPP;Britannia;1;Hadrian Wall
-936866.068451985;6208531.92561426;16264;-1.083333000000000;53.966667000000001;Dressel 20;York;VNMELISI;Britannia;1;other
-1086155.86087837;6102062.58848629;17130;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;LF;Britannia;1;other
-1083293.76877323;6165894.85261533;15540;-2.916667000000000;53.200000000000003;Dressel 20;Chester;AGRICOLAE;Britannia;1;other
-977451.949243476;6113705.91935717;16174;-1.216667000000000;53.066667000000002;Dressel 20;Newstead;LIQ;Britannia;1;other
-965493.442812641;6344810.31896742;15767;-2.150000000000000;55.016666999999998;Dressel 20;Chesters;LCM;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;16219;-0.093145000000000;51.514248000000002;Dressel 20;London;CIVII;Britannia;1;other
-936866.068451985;6208531.92561426;16259;-1.083333000000000;53.966667000000001;Dressel 20;York;LIVNIMELISSI;Britannia;1;other
-955534.176698202;5921032.25118975;17150;-0.093145000000000;51.514248000000002;Dressel 20;London;PVIII;Britannia;1;other
-959109.411125592;6336532.95218347;16927;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;FSCIMNIANO;Britannia;1;Hadrian Wall
-1055790.16507326;6178472.98020371;16435;-2.600000000000000;53.383333000000000;Dressel 20;Warrington;IIIMINICIOR;Britannia;1;other
-977451.949243476;6113705.91935717;15774;-1.216667000000000;53.066667000000002;Dressel 20;Newstead;FCMA;Britannia;1;other
-1076201.6810463;5985621.38794828;16455;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;QNDFAB;Britannia;1;other
-936866.068451985;6208531.92561426;15685;-1.083333000000000;53.966667000000001;Dressel 20;York;AIRXIMM;Britannia;1;other
-955534.176698202;5921032.25118975;16054;-0.093145000000000;51.514248000000002;Dressel 20;London;PHILO;Britannia;1;other
-955534.176698202;5921032.25118975;15458;-0.093145000000000;51.514248000000002;Dressel 20;London;PORLAR;Britannia;1;other
-959109.411125592;6336532.95218347;15829;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;MCSR;Britannia;1;Hadrian Wall
-955595.339807476;5959109.64154238;17176;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;AENA;Britannia;1;other
-865236.498132087;5867415.45833038;16064;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;HERMESF;Britannia;1;other
-955595.339807476;5959109.64154238;16157;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;QIMF;Britannia;1;other
-955534.176698202;5921032.25118975;15612;-0.093145000000000;51.514248000000002;Dressel 20;London;CANTONIQV;Britannia;1;other
-926993.142952562;6117472.83278893;28045;-0.533333000000000;53.233333000000002;Dressel 20;Lincoln;BROCODV;Britannia;1;other
-1220579.71815816;5909605.90316364;16149;-3.533333000000000;50.700000000000003;Dressel 20;Exeter;MIMOPSI;Britannia;1;other
-985937.986230463;6512319.20159027;16900;-3.333333000000000;56.333333000000003;Dressel 20;Abernethy;FSCIMNIANO;Caledonia;1;Antonine Wall
-959109.411125592;6336532.95218347;16550;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;DOMS;Britannia;1;Hadrian Wall
-1056206.19754392;5892734.20401508;15991;-1.316667000000000;51.016666999999998;Dressel 20;Winchester;SFE;Britannia;1;other
-955534.176698202;5921032.25118975;16709;-0.093145000000000;51.514248000000002;Dressel 20;London;ROMA;Britannia;1;other
-876175.305477212;5941478.42952925;16968;0.900000000000000;51.883333000000000;Dressel 20;Colchester;CSEMPOLYCL;Britannia;1;other
-1068362.29185894;5944816.34949233;15672;-1.700000000000000;51.416666999999997;Dressel 20;Mildenhall;AVGGGNNNCOLEARIFCEPA;Britannia;1;other
-985937.986230463;6512319.20159027;16889;-3.333333000000000;56.333333000000003;Dressel 20;Abernethy;FSCIMNIANO;Caledonia;1;Antonine Wall
-865236.498132087;5867415.45833038;15525;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;MAEME;Britannia;1;other
-1133676.47494271;5990168.43000047;16598;-2.766667000000000;51.609999999999999;Dressel 20;Caerwent;APM;Britannia;1;other
-955534.176698202;5921032.25118975;16308;-0.093145000000000;51.514248000000002;Dressel 20;London;ALFO;Britannia;1;other
-978749.816941154;6343418.25156511;33403;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;SCALCELS;Britannia;1;Hadrian Wall
-865236.498132087;5867415.45833038;16417;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;PMVP;Britannia;1;other
-987269.022203111;6064838.38817018;16602;-1.133333000000000;52.633333000000000;Dressel 20;Leicester;LPMS;Britannia;1;other
-1019166.01774611;6347771.26986266;16874;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;SCALENSIA;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;15519;-0.093145000000000;51.514248000000002;Dressel 20;London;MAEALEX;Britannia;1;other
-1076201.6810463;5985621.38794828;16836;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;SATVRNINI;Britannia;1;other
-1039446.1785282;6298296.57100686;16376;-2.966667000000000;54.416666999999997;Dressel 20;Ambleside;QMR;Britannia;1;Hadrian Wall
-955335.120889118;5919273.73475023;15854;-0.083333000000000;51.500000000000000;Dressel 20;Southwark;CELSI;Britannia;1;other
-1146543.75279093;5995036.12651936;15534;-2.958889000000000;51.613332999999997;Dressel 20;Caerleon;MAEMRVS;Britannia;1;other
-865236.498132087;5867415.45833038;15703;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;LCAE;Britannia;1;other
-1025696.772362;5861141.41927802;16977;-0.783333000000000;50.833333000000003;Dressel 20;Chicester;SENLSE;Britannia;1;other
-865236.498132087;5867415.45833038;16459;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;VN;Britannia;1;other
-1076201.6810463;5985621.38794828;16707;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;ROMANIROMNI;Britannia;1;other
-955595.339807476;5959109.64154238;17137;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;MA;Britannia;1;other
-1133676.47494271;5990168.43000047;16799;-2.766667000000000;51.609999999999999;Dressel 20;Caerwent;QSRPOR;Britannia;1;other
-1027506.4505164;5923648.71862759;16317;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;AELFO;Britannia;1;other
-959109.411125592;6336532.95218347;15979;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;MFC;Britannia;1;Hadrian Wall
-876175.305477212;5941478.42952925;16965;0.900000000000000;51.883333000000000;Dressel 20;Colchester;CSEMPO;Britannia;1;other
-955534.176698202;5921032.25118975;17111;-0.093145000000000;51.514248000000002;Dressel 20;London;C;Britannia;1;other
-865236.498132087;5867415.45833038;16669;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;LQS;Britannia;1;other
-955534.176698202;5921032.25118975;15739;-0.093145000000000;51.514248000000002;Dressel 20;London;QCCLE;Britannia;1;other
-1142097.50148345;6020265.92137622;16814;-3.016667000000000;51.833333000000003;Dressel 20;Abergavenny;SAENIANES;Britannia;1;other
-978749.816941154;6343418.25156511;33399;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;QIM;Britannia;1;Hadrian Wall
-926993.142952562;6117472.83278893;16243;-0.533333000000000;53.233333000000002;Dressel 20;Lincoln;LIVNIMELISSI;Britannia;1;other
-882929.136244843;5870413.34334731;16208;1.083333000000000;51.266666999999998;Dressel 20;Canterbury;LIT;Britannia;1;other
-1015661.64444725;6484833.61278197;16851;-3.616667000000000;56.016666999999998;Dressel 20;Bo'ness;SAXOFERREO;Caledonia;1;Antonine Wall
-955534.176698202;5921032.25118975;15608;-0.093145000000000;51.514248000000002;Dressel 20;London;CANTONIQVIET;Britannia;1;other
-1083293.76877323;6165894.85261533;16354;-2.916667000000000;53.200000000000003;Dressel 20;Chester;QME;Britannia;1;other
-1055790.16507326;6178472.98020371;15429;-2.600000000000000;53.383333000000000;Dressel 20;Warrington;LA;Britannia;1;other
-959109.411125592;6336532.95218347;15903;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;SEMETPPI;Britannia;1;Hadrian Wall
-959109.411125592;6336532.95218347;17090;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;VIRGINENSIA;Britannia;1;Hadrian Wall
-1086155.86087837;6102062.58848629;16726;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;PORPS;Britannia;1;other
-1076201.6810463;5985621.38794828;15476;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;CAS;Britannia;1;other
-959109.411125592;6336532.95218347;16279;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;LIVNIMELISSIP;Britannia;1;Hadrian Wall
-1027506.4505164;5923648.71862759;15769;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;LCM;Britannia;1;other
-865236.498132087;5867415.45833038;16454;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;MNC;Britannia;1;other
-1146543.75279093;5995036.12651936;15531;-2.958889000000000;51.613332999999997;Dressel 20;Caerleon;MAEMRVS;Britannia;1;other
-959109.411125592;6336532.95218347;17094;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;VIRI;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;16496;-0.093145000000000;51.514248000000002;Dressel 20;London;PNNAR;Britannia;1;other
-1086155.86087837;6102062.58848629;15984;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;QFC;Britannia;1;other
-955534.176698202;5921032.25118975;15511;-0.093145000000000;51.514248000000002;Dressel 20;London;ACIRGI;Britannia;1;other
-1053726.5359685;6163592.41776689;17073;-2.500000000000000;53.266666999999998;Dressel 20;Northwich;AVIHR;Britannia;1;other
-955595.339807476;5959109.64154238;16674;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;LQS;Britannia;1;other
-1164126.18188047;5946981.72092264;33419;-2.970556000000000;51.168332999999997;Dressel 20;Puriton;VIEE;Britannia;1;other
-1086155.86087837;6102062.58848629;15995;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;SFE;Britannia;1;other
-926993.142952562;6117472.83278893;16521;-0.533333000000000;53.233333000000002;Dressel 20;Lincoln;NEVAE;Britannia;1;other
-1086155.86087837;6102062.58848629;16957;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;CSEMPOLYCLITI;Britannia;1;other
-959109.411125592;6336532.95218347;32744;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;EXEGYYYMAS;Britannia;1;Hadrian Wall
-1002941.97480988;6023857.50878853;15485;-1.166667000000000;52.250000000000000;Dressel 20;Daventry;ACIRGI;Britannia;1;other
-1019166.01774611;6347771.26986266;16212;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;LIT;Britannia;1;Hadrian Wall
-1019166.01774611;6347771.26986266;33312;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;QICSEG;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;15847;-0.093145000000000;51.514248000000002;Dressel 20;London;IICAMILIMELISSI;Britannia;1;other
-921366.793713559;6326136.95249025;17124;-1.421389000000000;54.987777999999999;Dressel 20;South Shields;FC;Britannia;1;Hadrian Wall
-1076201.6810463;5985621.38794828;15381;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;IIAALIM;Britannia;1;other
-955534.176698202;5921032.25118975;16014;-0.093145000000000;51.514248000000002;Dressel 20;London;MFN;Britannia;1;other
-959109.411125592;6336532.95218347;16772;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;FIGILNACIRGIMSMAVRIANIFIGILNACIRGIMSMAVRIAX;Britannia;1;Hadrian Wall
-865236.498132087;5867415.45833038;15418;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;POPAH;Britannia;1;other
-959109.411125592;6336532.95218347;15721;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;QCCL;Britannia;1;Hadrian Wall
-1076201.6810463;5985621.38794828;15946;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;QFALBELQFALBETN;Britannia;1;other
-955595.339807476;5959109.64154238;16121;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;LIDFITA;Britannia;1;other
-865236.498132087;5867415.45833038;15579;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;CANTOQVIETI;Britannia;1;other
-1015782.25942203;6318163.80116386;16662;-2.733333000000000;54.649999999999999;Dressel 20;Penrith;LQS;Britannia;1;Hadrian Wall
-936866.068451985;6208531.92561426;15724;-1.083333000000000;53.966667000000001;Dressel 20;York;QCC;Britannia;1;other
-865236.498132087;5867415.45833038;17138;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;MAI;Britannia;1;other
-1027506.4505164;5923648.71862759;20503;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;COLOBRARIA;Britannia;1;other
-921366.793713559;6326136.95249025;15771;-1.421389000000000;54.987777999999999;Dressel 20;South Shields;LCM;Britannia;1;Hadrian Wall
-955595.339807476;5959109.64154238;16254;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;LIVNIMELISSIP;Britannia;1;other
-876175.305477212;5941478.42952925;16792;0.900000000000000;51.883333000000000;Dressel 20;Colchester;QS;Britannia;1;other
-978749.816941154;6343418.25156511;20442;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;HISPSAENI;Britannia;1;Hadrian Wall
-865236.498132087;5867415.45833038;15403;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;LAF;Britannia;1;other
-936866.068451985;6208531.92561426;15424;-1.083333000000000;53.966667000000001;Dressel 20;York;LAT;Britannia;1;other
-959109.411125592;6336532.95218347;15628;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;CAPF;Britannia;1;Hadrian Wall
-876175.305477212;5941478.42952925;16962;0.900000000000000;51.883333000000000;Dressel 20;Colchester;CSEMPO;Britannia;1;other
-955595.339807476;5959109.64154238;17118;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;CA;Britannia;1;other
-865236.498132087;5867415.45833038;16487;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;PNN;Britannia;1;other
-955534.176698202;5921032.25118975;16231;-0.093145000000000;51.514248000000002;Dressel 20;London;IVLTEREN;Britannia;1;other
-978749.816941154;6343418.25156511;20447;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;PVALFAVSSCOR;Britannia;1;Hadrian Wall
-978749.816941154;6343418.25156511;18719;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;PLFMAVR;Britannia;1;Hadrian Wall
-1083293.76877323;6165894.85261533;15733;-2.916667000000000;53.200000000000003;Dressel 20;Chester;QCC;Britannia;1;other
-917531.352682112;5975391.62749441;15845;0.200000000000000;52.066667000000002;Dressel 20;Chesterford;IICAMILIMELISSI;Britannia;1;other
-933657.639816768;6330344.85937732;16235;-1.619444000000000;54.988056000000000;Dressel 20;Newcastle upon Tyne;FSCIMNIANO;Britannia;1;Hadrian Wall
-1083293.76877323;6165894.85261533;16785;-2.916667000000000;53.200000000000003;Dressel 20;Chester;QSP;Britannia;1;other
-1025696.772362;5861141.41927802;16109;-0.783333000000000;50.833333000000003;Dressel 20;Chicester;CIALBGIALB;Britannia;1;other
-933657.639816768;6330344.85937732;16883;-1.619444000000000;54.988056000000000;Dressel 20;Newcastle upon Tyne;FSCIMNIANO;Britannia;1;Hadrian Wall
-1025696.772362;5861141.41927802;16126;-0.783333000000000;50.833333000000003;Dressel 20;Chicester;MIM;Britannia;1;other
-1083293.76877323;6165894.85261533;15551;-2.916667000000000;53.200000000000003;Dressel 20;Chester;CALVI;Britannia;1;other
-955595.339807476;5959109.64154238;16823;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;SSA;Britannia;1;other
-1076201.6810463;5985621.38794828;16016;-1.983333000000000;51.733333000000002;Dressel 20;Cirencester;LFO;Britannia;1;other
-865236.498132087;5867415.45833038;16810;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;SAENIANES;Britannia;1;other
-1075089.55351063;6444260.33197283;16442;-4.250000000000000;55.500000000000000;Dressel 20;East Ayrshire;IN;Caledonia;1;Antonine Wall
-1090534.60998064;6002523.13726591;17188;-2.250000000000000;51.833333000000003;Dressel 20;Gloucester;CR;Britannia;1;other
-978749.816941154;6343418.25156511;18714;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;LIVNIMELISSIP;Britannia;1;Hadrian Wall
-1086155.86087837;6102062.58848629;16110;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;CIALBGIALB;Britannia;1;other
-955534.176698202;5921032.25118975;16043;-0.093145000000000;51.514248000000002;Dressel 20;London;MFLAVITITVRI;Britannia;1;other
-876175.305477212;5941478.42952925;16136;0.900000000000000;51.883333000000000;Dressel 20;Colchester;MIM;Britannia;1;other
-865236.498132087;5867415.45833038;16568;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;BROCOD;Britannia;1;other
-959109.411125592;6336532.95218347;15740;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;LCFPC;Britannia;1;Hadrian Wall
-1025329.69888547;6486477.8300989;16537;-3.766667000000000;56.000000000000000;Dressel 20;Falkirk;DOMS;Caledonia;1;Antonine Wall
-876175.305477212;5941478.42952925;15564;0.900000000000000;51.883333000000000;Dressel 20;Colchester;ANTHI;Britannia;1;other
-876175.305477212;5941478.42952925;16967;0.900000000000000;51.883333000000000;Dressel 20;Colchester;CSEMPOL;Britannia;1;other
-876175.305477212;5941478.42952925;16630;0.900000000000000;51.883333000000000;Dressel 20;Colchester;POP;Britannia;1;other
-959109.411125592;6336532.95218347;16437;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;IIMINACRETCAL;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;15639;-0.093145000000000;51.514248000000002;Dressel 20;London;PARVA;Britannia;1;other
-1019166.01774611;6347771.26986266;16061;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;PQHEHE;Britannia;1;Hadrian Wall
-978749.816941154;6343418.25156511;33398;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;QAEPO;Britannia;1;Hadrian Wall
-955534.176698202;5921032.25118975;16102;-0.093145000000000;51.514248000000002;Dressel 20;London;CIALBGIALB;Britannia;1;other
-955534.176698202;5921032.25118975;16333;-0.093145000000000;51.514248000000002;Dressel 20;London;HLQ;Britannia;1;other
-978749.816941154;6343418.25156511;18697;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;LCM;Britannia;1;Hadrian Wall
-1201792.80841085;6019896.7751516;15794;-3.802222000000000;51.656111000000003;Dressel 20;Neath;CR;Britannia;1;other
-876175.305477212;5941478.42952925;16963;0.900000000000000;51.883333000000000;Dressel 20;Colchester;CSEM;Britannia;1;other
-955534.176698202;5921032.25118975;16097;-0.093145000000000;51.514248000000002;Dressel 20;London;QIAS;Britannia;1;other
-1083293.76877323;6165894.85261533;17120;-2.916667000000000;53.200000000000003;Dressel 20;Chester;CVTC;Britannia;1;other
-965493.442812641;6344810.31896742;16369;-2.150000000000000;55.016666999999998;Dressel 20;Chesters;GMMF;Britannia;1;Hadrian Wall
-1063737.17227391;6491121.01523214;17195;-4.350000000000000;55.916666999999997;Dressel 20;Bearsden;I;Caledonia;1;Antonine Wall
